// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\509d8840-cb70-4ca9-9371-20a22c0c972b
// command took 3.16s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\509d8840-cb70-4ca9-9371-20a22c0c972b
// command took 5.22s and exited with 0
// ***** Done, took 00:00:08 (8.9 sec)   *****
// Found 5 benchmarks:
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
//   ForEachVsFor.ListInsertion: Core(Runtime=Core) [N=10]
//   ForEachVsFor.DictionaryInsertion: Core(Runtime=Core) [N=10]
//   ForEachVsFor.While: Core(Runtime=Core) [N=10]
//   ForEachVsFor.For: Core(Runtime=Core) [N=10]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "509d8840-cb70-4ca9-9371-20a22c0c972b.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.Foreach(N: 10)" --job "Core" --benchmarkId 0 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\509d8840-cb70-4ca9-9371-20a22c0c972b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

WorkloadPilot   15: 262144 op, 5910606.45 ns, 22.5472 ns/op
WorkloadPilot   16: 524288 op, 9479288.26 ns, 18.0803 ns/op
WorkloadPilot   17: 1048576 op, 17383557.44 ns, 16.5783 ns/op
WorkloadPilot   18: 2097152 op, 40398017.79 ns, 19.2633 ns/op
WorkloadPilot   19: 4194304 op, 67871689.37 ns, 16.1819 ns/op
WorkloadPilot   20: 8388608 op, 131117512.32 ns, 15.6304 ns/op
WorkloadPilot   21: 16777216 op, 243594077.58 ns, 14.5193 ns/op
WorkloadPilot   22: 33554432 op, 468059276.73 ns, 13.9493 ns/op
WorkloadPilot   23: 67108864 op, 946911026.19 ns, 14.1101 ns/op

OverheadWarmup   1: 67108864 op, 121901517.36 ns, 1.8165 ns/op
OverheadWarmup   2: 67108864 op, 129857569.99 ns, 1.9350 ns/op
OverheadWarmup   3: 67108864 op, 122068901.89 ns, 1.8190 ns/op
OverheadWarmup   4: 67108864 op, 123014496.81 ns, 1.8331 ns/op
OverheadWarmup   5: 67108864 op, 125001230.77 ns, 1.8627 ns/op
OverheadWarmup   6: 67108864 op, 122854770.40 ns, 1.8307 ns/op

OverheadActual   1: 67108864 op, 125160957.18 ns, 1.8650 ns/op
OverheadActual   2: 67108864 op, 124681413.28 ns, 1.8579 ns/op
OverheadActual   3: 67108864 op, 123552752.93 ns, 1.8411 ns/op
OverheadActual   4: 67108864 op, 125010347.57 ns, 1.8628 ns/op
OverheadActual   5: 67108864 op, 126030335.62 ns, 1.8780 ns/op
OverheadActual   6: 67108864 op, 130133991.49 ns, 1.9391 ns/op
OverheadActual   7: 67108864 op, 123284354.21 ns, 1.8371 ns/op
OverheadActual   8: 67108864 op, 122595123.82 ns, 1.8268 ns/op
OverheadActual   9: 67108864 op, 123187351.42 ns, 1.8356 ns/op
OverheadActual  10: 67108864 op, 125234256.28 ns, 1.8661 ns/op
OverheadActual  11: 67108864 op, 124795920.34 ns, 1.8596 ns/op
OverheadActual  12: 67108864 op, 127027349.32 ns, 1.8929 ns/op
OverheadActual  13: 67108864 op, 165988558.78 ns, 2.4734 ns/op
OverheadActual  14: 67108864 op, 147728329.45 ns, 2.2013 ns/op
OverheadActual  15: 67108864 op, 155909749.47 ns, 2.3232 ns/op

WorkloadWarmup   1: 67108864 op, 1139105291.43 ns, 16.9740 ns/op
WorkloadWarmup   2: 67108864 op, 987018035.59 ns, 14.7077 ns/op
WorkloadWarmup   3: 67108864 op, 1156948335.80 ns, 17.2399 ns/op
WorkloadWarmup   4: 67108864 op, 942126527.38 ns, 14.0388 ns/op
WorkloadWarmup   5: 67108864 op, 1176335402.12 ns, 17.5288 ns/op
WorkloadWarmup   6: 67108864 op, 960289389.24 ns, 14.3094 ns/op

// BeforeActualRun
WorkloadActual   1: 67108864 op, 944726639.92 ns, 14.0775 ns/op
WorkloadActual   2: 67108864 op, 940542026.83 ns, 14.0152 ns/op
WorkloadActual   3: 67108864 op, 955060355.07 ns, 14.2315 ns/op
WorkloadActual   4: 67108864 op, 949445862.41 ns, 14.1478 ns/op
WorkloadActual   5: 67108864 op, 940330152.30 ns, 14.0120 ns/op
WorkloadActual   6: 67108864 op, 1176941122.58 ns, 17.5378 ns/op
WorkloadActual   7: 67108864 op, 1001131213.06 ns, 14.9180 ns/op
WorkloadActual   8: 67108864 op, 1071596450.86 ns, 15.9680 ns/op
WorkloadActual   9: 67108864 op, 1036977028.21 ns, 15.4522 ns/op
WorkloadActual  10: 67108864 op, 1065252978.55 ns, 15.8735 ns/op
WorkloadActual  11: 67108864 op, 1093088404.92 ns, 16.2883 ns/op
WorkloadActual  12: 67108864 op, 1005787347.26 ns, 14.9874 ns/op
WorkloadActual  13: 67108864 op, 1158080278.20 ns, 17.2567 ns/op
WorkloadActual  14: 67108864 op, 963088612.78 ns, 14.3511 ns/op
WorkloadActual  15: 67108864 op, 1155688028.80 ns, 17.2211 ns/op
WorkloadActual  16: 67108864 op, 1268109893.23 ns, 18.8963 ns/op
WorkloadActual  17: 67108864 op, 984072213.84 ns, 14.6638 ns/op
WorkloadActual  18: 67108864 op, 1105788113.07 ns, 16.4775 ns/op
WorkloadActual  19: 67108864 op, 966320702.18 ns, 14.3993 ns/op
WorkloadActual  20: 67108864 op, 940395063.94 ns, 14.0130 ns/op
WorkloadActual  21: 67108864 op, 967023425.45 ns, 14.4098 ns/op
WorkloadActual  22: 67108864 op, 937217310.70 ns, 13.9656 ns/op
WorkloadActual  23: 67108864 op, 938858700.11 ns, 13.9901 ns/op
WorkloadActual  24: 67108864 op, 1266153791.73 ns, 18.8672 ns/op
WorkloadActual  25: 67108864 op, 1096284391.78 ns, 16.3359 ns/op
WorkloadActual  26: 67108864 op, 1067005228.30 ns, 15.8996 ns/op
WorkloadActual  27: 67108864 op, 975573893.70 ns, 14.5372 ns/op
WorkloadActual  28: 67108864 op, 1110350891.20 ns, 16.5455 ns/op
WorkloadActual  29: 67108864 op, 983296920.82 ns, 14.6523 ns/op
WorkloadActual  30: 67108864 op, 1082704729.69 ns, 16.1336 ns/op
WorkloadActual  31: 67108864 op, 954405039.19 ns, 14.2217 ns/op
WorkloadActual  32: 67108864 op, 945543505.57 ns, 14.0897 ns/op
WorkloadActual  33: 67108864 op, 955142770.98 ns, 14.2327 ns/op
WorkloadActual  34: 67108864 op, 1269626564.76 ns, 18.9189 ns/op
WorkloadActual  35: 67108864 op, 1046928202.25 ns, 15.6004 ns/op
WorkloadActual  36: 67108864 op, 1106307770.91 ns, 16.4853 ns/op
WorkloadActual  37: 67108864 op, 1002294881.94 ns, 14.9354 ns/op
WorkloadActual  38: 67108864 op, 1175837259.94 ns, 17.5213 ns/op
WorkloadActual  39: 67108864 op, 993737484.91 ns, 14.8078 ns/op
WorkloadActual  40: 67108864 op, 1217854786.81 ns, 18.1475 ns/op
WorkloadActual  41: 67108864 op, 1130940281.65 ns, 16.8523 ns/op
WorkloadActual  42: 67108864 op, 1166256228.14 ns, 17.3786 ns/op
WorkloadActual  43: 67108864 op, 1185905858.42 ns, 17.6714 ns/op
WorkloadActual  44: 67108864 op, 1125299532.60 ns, 16.7683 ns/op
WorkloadActual  45: 67108864 op, 1317408099.88 ns, 19.6309 ns/op
WorkloadActual  46: 67108864 op, 1093977840.33 ns, 16.3015 ns/op
WorkloadActual  47: 67108864 op, 1249439407.71 ns, 18.6181 ns/op
WorkloadActual  48: 67108864 op, 998936251.29 ns, 14.8853 ns/op
WorkloadActual  49: 67108864 op, 1186886097.20 ns, 17.6860 ns/op
WorkloadActual  50: 67108864 op, 1142776810.79 ns, 17.0287 ns/op
WorkloadActual  51: 67108864 op, 1352526758.73 ns, 20.1542 ns/op
WorkloadActual  52: 67108864 op, 1186870051.63 ns, 17.6857 ns/op
WorkloadActual  53: 67108864 op, 1089249865.71 ns, 16.2311 ns/op
WorkloadActual  54: 67108864 op, 1084478495.10 ns, 16.1600 ns/op
WorkloadActual  55: 67108864 op, 1037970030.51 ns, 15.4670 ns/op
WorkloadActual  56: 67108864 op, 1120822087.76 ns, 16.7016 ns/op
WorkloadActual  57: 67108864 op, 940133229.33 ns, 14.0091 ns/op
WorkloadActual  58: 67108864 op, 964329592.16 ns, 14.3696 ns/op
WorkloadActual  59: 67108864 op, 1033671639.70 ns, 15.4029 ns/op
WorkloadActual  60: 67108864 op, 962618915.03 ns, 14.3441 ns/op
WorkloadActual  61: 67108864 op, 1020444980.27 ns, 15.2058 ns/op
WorkloadActual  62: 67108864 op, 1155791960.36 ns, 17.2226 ns/op
WorkloadActual  63: 67108864 op, 1174501101.13 ns, 17.5014 ns/op
WorkloadActual  64: 67108864 op, 1062480740.75 ns, 15.8322 ns/op
WorkloadActual  65: 67108864 op, 1176875481.60 ns, 17.5368 ns/op
WorkloadActual  66: 67108864 op, 1040517994.93 ns, 15.5049 ns/op
WorkloadActual  67: 67108864 op, 1259584587.35 ns, 18.7693 ns/op
WorkloadActual  68: 67108864 op, 1034278089.51 ns, 15.4119 ns/op
WorkloadActual  69: 67108864 op, 1105852295.37 ns, 16.4785 ns/op
WorkloadActual  70: 67108864 op, 998153300.16 ns, 14.8736 ns/op
WorkloadActual  71: 67108864 op, 1058157552.23 ns, 15.7678 ns/op
WorkloadActual  72: 67108864 op, 1077442510.34 ns, 16.0551 ns/op
WorkloadActual  73: 67108864 op, 1316740385.14 ns, 19.6210 ns/op
WorkloadActual  74: 67108864 op, 1044463018.41 ns, 15.5637 ns/op
WorkloadActual  75: 67108864 op, 1000702723.26 ns, 14.9116 ns/op
WorkloadActual  76: 67108864 op, 1165775225.56 ns, 17.3714 ns/op
WorkloadActual  77: 67108864 op, 951645564.91 ns, 14.1806 ns/op
WorkloadActual  78: 67108864 op, 1118344140.39 ns, 16.6646 ns/op
WorkloadActual  79: 67108864 op, 1004868008.73 ns, 14.9737 ns/op
WorkloadActual  80: 67108864 op, 946140109.23 ns, 14.0986 ns/op
WorkloadActual  81: 67108864 op, 947412815.09 ns, 14.1176 ns/op
WorkloadActual  82: 67108864 op, 971345884.62 ns, 14.4742 ns/op
WorkloadActual  83: 67108864 op, 951787057.71 ns, 14.1827 ns/op
WorkloadActual  84: 67108864 op, 957934336.40 ns, 14.2743 ns/op
WorkloadActual  85: 67108864 op, 947112689.90 ns, 14.1131 ns/op
WorkloadActual  86: 67108864 op, 955023523.18 ns, 14.2310 ns/op
WorkloadActual  87: 67108864 op, 950445064.14 ns, 14.1627 ns/op
WorkloadActual  88: 67108864 op, 946894615.94 ns, 14.1098 ns/op
WorkloadActual  89: 67108864 op, 956627716.03 ns, 14.2549 ns/op
WorkloadActual  90: 67108864 op, 954784662.91 ns, 14.2274 ns/op
WorkloadActual  91: 67108864 op, 962854128.58 ns, 14.3476 ns/op
WorkloadActual  92: 67108864 op, 952077336.76 ns, 14.1871 ns/op
WorkloadActual  93: 67108864 op, 1031384415.88 ns, 15.3688 ns/op
WorkloadActual  94: 67108864 op, 1125118290.53 ns, 16.7656 ns/op
WorkloadActual  95: 67108864 op, 1016024059.61 ns, 15.1399 ns/op
WorkloadActual  96: 67108864 op, 1129433820.94 ns, 16.8299 ns/op
WorkloadActual  97: 67108864 op, 974853301.50 ns, 14.5264 ns/op
WorkloadActual  98: 67108864 op, 1160464140.14 ns, 17.2923 ns/op
WorkloadActual  99: 67108864 op, 1006672771.28 ns, 15.0006 ns/op
WorkloadActual  100: 67108864 op, 1112583414.20 ns, 16.5788 ns/op

// AfterActualRun
WorkloadResult   1: 67108864 op, 819565682.74 ns, 12.2125 ns/op
WorkloadResult   2: 67108864 op, 815381069.65 ns, 12.1501 ns/op
WorkloadResult   3: 67108864 op, 829899397.89 ns, 12.3665 ns/op
WorkloadResult   4: 67108864 op, 824284905.23 ns, 12.2828 ns/op
WorkloadResult   5: 67108864 op, 815169195.12 ns, 12.1470 ns/op
WorkloadResult   6: 67108864 op, 1051780165.41 ns, 15.6727 ns/op
WorkloadResult   7: 67108864 op, 875970255.88 ns, 13.0530 ns/op
WorkloadResult   8: 67108864 op, 946435493.69 ns, 14.1030 ns/op
WorkloadResult   9: 67108864 op, 911816071.03 ns, 13.5871 ns/op
WorkloadResult  10: 67108864 op, 940092021.37 ns, 14.0085 ns/op
WorkloadResult  11: 67108864 op, 967927447.74 ns, 14.4232 ns/op
WorkloadResult  12: 67108864 op, 880626390.08 ns, 13.1224 ns/op
WorkloadResult  13: 67108864 op, 1032919321.02 ns, 15.3917 ns/op
WorkloadResult  14: 67108864 op, 837927655.61 ns, 12.4861 ns/op
WorkloadResult  15: 67108864 op, 1030527071.62 ns, 15.3561 ns/op
WorkloadResult  16: 67108864 op, 1142948936.05 ns, 17.0313 ns/op
WorkloadResult  17: 67108864 op, 858911256.66 ns, 12.7988 ns/op
WorkloadResult  18: 67108864 op, 980627155.90 ns, 14.6125 ns/op
WorkloadResult  19: 67108864 op, 841159745.01 ns, 12.5343 ns/op
WorkloadResult  20: 67108864 op, 815234106.77 ns, 12.1479 ns/op
WorkloadResult  21: 67108864 op, 841862468.27 ns, 12.5447 ns/op
WorkloadResult  22: 67108864 op, 812056353.52 ns, 12.1006 ns/op
WorkloadResult  23: 67108864 op, 813697742.93 ns, 12.1250 ns/op
WorkloadResult  24: 67108864 op, 1140992834.56 ns, 17.0021 ns/op
WorkloadResult  25: 67108864 op, 971123434.60 ns, 14.4709 ns/op
WorkloadResult  26: 67108864 op, 941844271.13 ns, 14.0346 ns/op
WorkloadResult  27: 67108864 op, 850412936.53 ns, 12.6721 ns/op
WorkloadResult  28: 67108864 op, 985189934.03 ns, 14.6805 ns/op
WorkloadResult  29: 67108864 op, 858135963.64 ns, 12.7872 ns/op
WorkloadResult  30: 67108864 op, 957543772.51 ns, 14.2685 ns/op
WorkloadResult  31: 67108864 op, 829244082.01 ns, 12.3567 ns/op
WorkloadResult  32: 67108864 op, 820382548.39 ns, 12.2247 ns/op
WorkloadResult  33: 67108864 op, 829981813.80 ns, 12.3677 ns/op
WorkloadResult  34: 67108864 op, 1144465607.59 ns, 17.0539 ns/op
WorkloadResult  35: 67108864 op, 921767245.07 ns, 13.7354 ns/op
WorkloadResult  36: 67108864 op, 981146813.73 ns, 14.6202 ns/op
WorkloadResult  37: 67108864 op, 877133924.76 ns, 13.0703 ns/op
WorkloadResult  38: 67108864 op, 1050676302.76 ns, 15.6563 ns/op
WorkloadResult  39: 67108864 op, 868576527.73 ns, 12.9428 ns/op
WorkloadResult  40: 67108864 op, 1092693829.64 ns, 16.2824 ns/op
WorkloadResult  41: 67108864 op, 1005779324.47 ns, 14.9873 ns/op
WorkloadResult  42: 67108864 op, 1041095270.97 ns, 15.5135 ns/op
WorkloadResult  43: 67108864 op, 1060744901.24 ns, 15.8063 ns/op
WorkloadResult  44: 67108864 op, 1000138575.42 ns, 14.9032 ns/op
WorkloadResult  45: 67108864 op, 1192247142.70 ns, 17.7659 ns/op
WorkloadResult  46: 67108864 op, 968816883.15 ns, 14.4365 ns/op
WorkloadResult  47: 67108864 op, 1124278450.54 ns, 16.7531 ns/op
WorkloadResult  48: 67108864 op, 873775294.12 ns, 13.0203 ns/op
WorkloadResult  49: 67108864 op, 1061725140.02 ns, 15.8209 ns/op
WorkloadResult  50: 67108864 op, 1017615853.61 ns, 15.1637 ns/op
WorkloadResult  51: 67108864 op, 1227365801.55 ns, 18.2892 ns/op
WorkloadResult  52: 67108864 op, 1061709094.45 ns, 15.8207 ns/op
WorkloadResult  53: 67108864 op, 964088908.53 ns, 14.3660 ns/op
WorkloadResult  54: 67108864 op, 959317537.92 ns, 14.2949 ns/op
WorkloadResult  55: 67108864 op, 912809073.34 ns, 13.6019 ns/op
WorkloadResult  56: 67108864 op, 995661130.58 ns, 14.8365 ns/op
WorkloadResult  57: 67108864 op, 814972272.15 ns, 12.1440 ns/op
WorkloadResult  58: 67108864 op, 839168634.98 ns, 12.5046 ns/op
WorkloadResult  59: 67108864 op, 908510682.52 ns, 13.5379 ns/op
WorkloadResult  60: 67108864 op, 837457957.86 ns, 12.4791 ns/op
WorkloadResult  61: 67108864 op, 895284023.09 ns, 13.3408 ns/op
WorkloadResult  62: 67108864 op, 1030631003.19 ns, 15.3576 ns/op
WorkloadResult  63: 67108864 op, 1049340143.95 ns, 15.6364 ns/op
WorkloadResult  64: 67108864 op, 937319783.57 ns, 13.9672 ns/op
WorkloadResult  65: 67108864 op, 1051714524.42 ns, 15.6718 ns/op
WorkloadResult  66: 67108864 op, 915357037.75 ns, 13.6399 ns/op
WorkloadResult  67: 67108864 op, 1134423630.17 ns, 16.9042 ns/op
WorkloadResult  68: 67108864 op, 909117132.33 ns, 13.5469 ns/op
WorkloadResult  69: 67108864 op, 980691338.20 ns, 14.6134 ns/op
WorkloadResult  70: 67108864 op, 872992342.98 ns, 13.0086 ns/op
WorkloadResult  71: 67108864 op, 932996595.06 ns, 13.9027 ns/op
WorkloadResult  72: 67108864 op, 952281553.17 ns, 14.1901 ns/op
WorkloadResult  73: 67108864 op, 1191579427.97 ns, 17.7559 ns/op
WorkloadResult  74: 67108864 op, 919302061.24 ns, 13.6987 ns/op
WorkloadResult  75: 67108864 op, 875541766.09 ns, 13.0466 ns/op
WorkloadResult  76: 67108864 op, 1040614268.38 ns, 15.5064 ns/op
WorkloadResult  77: 67108864 op, 826484607.73 ns, 12.3156 ns/op
WorkloadResult  78: 67108864 op, 993183183.22 ns, 14.7996 ns/op
WorkloadResult  79: 67108864 op, 879707051.56 ns, 13.1087 ns/op
WorkloadResult  80: 67108864 op, 820979152.06 ns, 12.2335 ns/op
WorkloadResult  81: 67108864 op, 822251857.91 ns, 12.2525 ns/op
WorkloadResult  82: 67108864 op, 846184927.44 ns, 12.6091 ns/op
WorkloadResult  83: 67108864 op, 826626100.54 ns, 12.3177 ns/op
WorkloadResult  84: 67108864 op, 832773379.22 ns, 12.4093 ns/op
WorkloadResult  85: 67108864 op, 821951732.72 ns, 12.2480 ns/op
WorkloadResult  86: 67108864 op, 829862566.00 ns, 12.3659 ns/op
WorkloadResult  87: 67108864 op, 825284106.97 ns, 12.2977 ns/op
WorkloadResult  88: 67108864 op, 821733658.77 ns, 12.2448 ns/op
WorkloadResult  89: 67108864 op, 831466758.86 ns, 12.3898 ns/op
WorkloadResult  90: 67108864 op, 829623705.73 ns, 12.3624 ns/op
WorkloadResult  91: 67108864 op, 837693171.40 ns, 12.4826 ns/op
WorkloadResult  92: 67108864 op, 826916379.58 ns, 12.3220 ns/op
WorkloadResult  93: 67108864 op, 906223458.70 ns, 13.5038 ns/op
WorkloadResult  94: 67108864 op, 999957333.36 ns, 14.9005 ns/op
WorkloadResult  95: 67108864 op, 890863102.43 ns, 13.2749 ns/op
WorkloadResult  96: 67108864 op, 1004272863.76 ns, 14.9648 ns/op
WorkloadResult  97: 67108864 op, 849692344.33 ns, 12.6614 ns/op
WorkloadResult  98: 67108864 op, 1035303182.97 ns, 15.4272 ns/op
WorkloadResult  99: 67108864 op, 881511814.10 ns, 13.1355 ns/op
WorkloadResult  100: 67108864 op, 987422457.02 ns, 14.7137 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 13.9166 ns, StdErr = 0.1562 ns (1.12%); N = 100, StdDev = 1.5622 ns
Min = 12.1006 ns, Q1 = 12.4808 ns, Median = 13.5945 ns, Q3 = 14.9340 ns, Max = 18.2892 ns
IQR = 2.4532 ns, LowerFence = 8.8011 ns, UpperFence = 18.6138 ns
ConfidenceInterval = [13.3868 ns; 14.4464 ns] (CI 99.9%), Margin = 0.5298 ns (3.81% of Mean)
Skewness = 0.74, Kurtosis = 2.68, MValue = 3.52

Successfully reverted power plan (GUID: 381b4222-f694-41f0-9685-ff5bb260df2e FriendlyName: Balanced)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\PerformanceBenchmark.ForEachVsFor-report.csv
  BenchmarkDotNet.Artifacts\results\PerformanceBenchmark.ForEachVsFor-report-github.md
  BenchmarkDotNet.Artifacts\results\PerformanceBenchmark.ForEachVsFor-report.html
  BenchmarkDotNet.Artifacts\results\PerformanceBenchmark.ForEachVsFor-measurements.csv
  BuildPlots.R
RPlotExporter couldn't find Rscript.exe in your PATH and no R_HOME environment variable is defined

// * Detailed results *
ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
Runtime = .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 39.6652 ns, StdErr = 0.6442 ns (1.62%); N = 100, StdDev = 6.4420 ns
Min = 32.3297 ns, Q1 = 33.6525 ns, Median = 37.5508 ns, Q3 = 45.7149 ns, Max = 57.2888 ns
IQR = 12.0624 ns, LowerFence = 15.5590 ns, UpperFence = 63.8084 ns
ConfidenceInterval = [37.4804 ns; 41.8500 ns] (CI 99.9%), Margin = 2.1848 ns (5.51% of Mean)
Skewness = 0.66, Kurtosis = 2.25, MValue = 3.21
-------------------- Histogram --------------------
[31.115 ns ; 32.455 ns) | @
[32.455 ns ; 34.884 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[34.884 ns ; 36.350 ns) | @@@@@@
[36.350 ns ; 38.779 ns) | @@@@@@@@@@@@@@@@@
[38.779 ns ; 42.094 ns) | @@@@@@@
[42.094 ns ; 44.523 ns) | @@@@@@@@
[44.523 ns ; 46.295 ns) | @@@@@
[46.295 ns ; 48.723 ns) | @@@@@@@@@@@@@
[48.723 ns ; 51.176 ns) | @@@@@@
[51.176 ns ; 53.972 ns) | @@
[53.972 ns ; 56.051 ns) | @
[56.051 ns ; 58.503 ns) | @
---------------------------------------------------

ForEachVsFor.ListInsertion: Core(Runtime=Core) [N=10]
Runtime = ; GC = 
There are not any results runs

ForEachVsFor.DictionaryInsertion: Core(Runtime=Core) [N=10]
Runtime = ; GC = 
There are not any results runs

ForEachVsFor.While: Core(Runtime=Core) [N=10]
Runtime = .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 8.4514 ns, StdErr = 0.1153 ns (1.36%); N = 100, StdDev = 1.1526 ns
Min = 7.2346 ns, Q1 = 7.4787 ns, Median = 7.9276 ns, Q3 = 9.3887 ns, Max = 11.3323 ns
IQR = 1.9100 ns, LowerFence = 4.6137 ns, UpperFence = 12.2537 ns
ConfidenceInterval = [8.0605 ns; 8.8423 ns] (CI 99.9%), Margin = 0.3909 ns (4.63% of Mean)
Skewness = 0.81, Kurtosis = 2.37, MValue = 2.51
-------------------- Histogram --------------------
[ 7.017 ns ;  7.282 ns) | @@@
[ 7.282 ns ;  7.717 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[ 7.717 ns ;  8.155 ns) | @@@@@@@@
[ 8.155 ns ;  8.696 ns) | @@@@@@@@@@@
[ 8.696 ns ;  9.201 ns) | @@@@@
[ 9.201 ns ;  9.636 ns) | @@@@@@@@@@
[ 9.636 ns ; 10.075 ns) | @@@@@@@@
[10.075 ns ; 10.523 ns) | @@@@@@@
[10.523 ns ; 10.921 ns) | @
[10.921 ns ; 11.356 ns) | @@@@
---------------------------------------------------

ForEachVsFor.For: Core(Runtime=Core) [N=10]
Runtime = .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 13.9166 ns, StdErr = 0.1562 ns (1.12%); N = 100, StdDev = 1.5622 ns
Min = 12.1006 ns, Q1 = 12.4808 ns, Median = 13.5945 ns, Q3 = 14.9340 ns, Max = 18.2892 ns
IQR = 2.4532 ns, LowerFence = 8.8011 ns, UpperFence = 18.6138 ns
ConfidenceInterval = [13.3868 ns; 14.4464 ns] (CI 99.9%), Margin = 0.5298 ns (3.81% of Mean)
Skewness = 0.74, Kurtosis = 2.68, MValue = 3.52
-------------------- Histogram --------------------
[12.092 ns ; 12.681 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[12.681 ns ; 13.003 ns) | @@@
[13.003 ns ; 13.592 ns) | @@@@@@@@@@@@@@
[13.592 ns ; 14.191 ns) | @@@@@@@@@@
[14.191 ns ; 15.000 ns) | @@@@@@@@@@@@@@@@@
[15.000 ns ; 15.883 ns) | @@@@@@@@@@@@@@
[15.883 ns ; 16.609 ns) | @
[16.609 ns ; 17.198 ns) | @@@@@
[17.198 ns ; 17.728 ns) | 
[17.728 ns ; 18.317 ns) | @@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.17134.829 (1803/April2018Update/Redstone4)
Intel Core i7-6600U CPU 2.60GHz (Skylake), 1 CPU, 4 logical and 2 physical cores
Frequency=2742189 Hz, Resolution=364.6722 ns, Timer=TSC
.NET Core SDK=2.2.401
  [Host] : .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT  [AttachedDebugger]
  Core   : .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT

Job=Core  Runtime=Core  

|              Method |  N |      Mean |     Error |   StdDev |    Median | Ratio | RatioSD | Rank |
|-------------------- |--- |----------:|----------:|---------:|----------:|------:|--------:|-----:|
|             Foreach | 10 | 39.665 ns | 2.1848 ns | 6.442 ns | 37.551 ns |  1.00 |    0.00 |    1 |
|                     |    |           |           |          |           |       |         |      |
|       ListInsertion | 10 |        NA |        NA |       NA |        NA |     ? |       ? |    ? |
|                     |    |           |           |          |           |       |         |      |
| DictionaryInsertion | 10 |        NA |        NA |       NA |        NA |     ? |       ? |    ? |
|                     |    |           |           |          |           |       |         |      |
|               While | 10 |  8.451 ns | 0.3909 ns | 1.153 ns |  7.928 ns |  1.00 |    0.00 |    1 |
|                     |    |           |           |          |           |       |         |      |
|                 For | 10 | 13.917 ns | 0.5298 ns | 1.562 ns | 13.595 ns |  1.00 |    0.00 |    1 |

Benchmarks with issues:
  ForEachVsFor.ListInsertion: Core(Runtime=Core) [N=10]
  ForEachVsFor.DictionaryInsertion: Core(Runtime=Core) [N=10]

// * Warnings *
Environment
  Summary -> Benchmark was executed with attached debugger
  Summary -> Detected error exit code from one of the benchmarks. It might be caused by following antivirus software:
        - McAfee Endpoint Security (C:\Program Files (x86)\McAfee\Endpoint Security\Threat Prevention\AMCFG.EXE)
        - Windows Defender (windowsdefender://)
Use InProcessToolchain to avoid new process creation.

MultimodalDistribution
  ForEachVsFor.Foreach: Core -> It seems that the distribution is bimodal (mValue = 3.21)
  ForEachVsFor.For: Core     -> It seems that the distribution is bimodal (mValue = 3.52)

// * Legends *
  N       : Value of the 'N' parameter
  Mean    : Arithmetic mean of all measurements
  Error   : Half of 99.9% confidence interval
  StdDev  : Standard deviation of all measurements
