// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b
// command took 3.08s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b
// command took 4.48s and exited with 0
// ***** Done, took 00:00:08 (8.13 sec)   *****
// Found 6 benchmarks:
//   ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=10]
//   ForEachVsFor.String: Core(Runtime=Core) [N=10]
//   ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=100]
//   ForEachVsFor.String: Core(Runtime=Core) [N=100]
//   ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=1000]
//   ForEachVsFor.String: Core(Runtime=Core) [N=1000]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.StringBuilder(N: 10)" --job "Core" --benchmarkId 0 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

WorkloadActual  53: 1048576 op, 679193155.54 ns, 647.7291 ns/op
WorkloadActual  54: 1048576 op, 741017851.07 ns, 706.6897 ns/op
WorkloadActual  55: 1048576 op, 654017283.27 ns, 623.7195 ns/op
WorkloadActual  56: 1048576 op, 585160249.71 ns, 558.0523 ns/op
WorkloadActual  57: 1048576 op, 704451443.72 ns, 671.8172 ns/op
WorkloadActual  58: 1048576 op, 755703928.50 ns, 720.6954 ns/op
WorkloadActual  59: 1048576 op, 569547175.63 ns, 543.1625 ns/op
WorkloadActual  60: 1048576 op, 633706502.36 ns, 604.3496 ns/op
WorkloadActual  61: 1048576 op, 688369401.23 ns, 656.4802 ns/op
WorkloadActual  62: 1048576 op, 657132677.58 ns, 626.6906 ns/op
WorkloadActual  63: 1048576 op, 658450238.11 ns, 627.9471 ns/op
WorkloadActual  64: 1048576 op, 870525335.78 ns, 830.1977 ns/op
WorkloadActual  65: 1048576 op, 781112461.61 ns, 744.9269 ns/op
WorkloadActual  66: 1048576 op, 579514759.92 ns, 552.6683 ns/op
WorkloadActual  67: 1048576 op, 653415938.87 ns, 623.1460 ns/op
WorkloadActual  68: 1048576 op, 723963227.92 ns, 690.4251 ns/op
WorkloadActual  69: 1048576 op, 633483322.99 ns, 604.1368 ns/op
WorkloadActual  70: 1048576 op, 564898699.54 ns, 538.7294 ns/op
WorkloadActual  71: 1048576 op, 831805903.97 ns, 793.2719 ns/op
WorkloadActual  72: 1048576 op, 736922947.32 ns, 702.7845 ns/op
WorkloadActual  73: 1048576 op, 572084564.56 ns, 545.5824 ns/op
WorkloadActual  74: 1048576 op, 664516194.91 ns, 633.7320 ns/op
WorkloadActual  75: 1048576 op, 735785534.84 ns, 701.6998 ns/op
WorkloadActual  76: 1048576 op, 592980279.62 ns, 565.5101 ns/op
WorkloadActual  77: 1048576 op, 575882260.49 ns, 549.2041 ns/op
WorkloadActual  78: 1048576 op, 655870547.22 ns, 625.4869 ns/op
WorkloadActual  79: 1048576 op, 826932060.48 ns, 788.6239 ns/op
WorkloadActual  80: 1048576 op, 700856870.19 ns, 668.3892 ns/op
WorkloadActual  81: 1048576 op, 585905639.62 ns, 558.7632 ns/op
WorkloadActual  82: 1048576 op, 663072457.81 ns, 632.3552 ns/op
WorkloadActual  83: 1048576 op, 793482506.13 ns, 756.7239 ns/op
WorkloadActual  84: 1048576 op, 584079361.42 ns, 557.0215 ns/op
WorkloadActual  85: 1048576 op, 648454574.06 ns, 618.4145 ns/op
WorkloadActual  86: 1048576 op, 683264720.27 ns, 651.6120 ns/op
WorkloadActual  87: 1048576 op, 690381297.57 ns, 658.3989 ns/op
WorkloadActual  88: 1048576 op, 615020335.94 ns, 586.5291 ns/op
WorkloadActual  89: 1048576 op, 691490630.30 ns, 659.4569 ns/op
WorkloadActual  90: 1048576 op, 751947805.20 ns, 717.1133 ns/op
WorkloadActual  91: 1048576 op, 571769123.13 ns, 545.2815 ns/op
WorkloadActual  92: 1048576 op, 637427617.13 ns, 607.8983 ns/op
WorkloadActual  93: 1048576 op, 750723600.74 ns, 715.9458 ns/op
WorkloadActual  94: 1048576 op, 836987166.09 ns, 798.2132 ns/op
WorkloadActual  95: 1048576 op, 588390151.08 ns, 561.1326 ns/op
WorkloadActual  96: 1048576 op, 743057462.49 ns, 708.6348 ns/op
WorkloadActual  97: 1048576 op, 747623158.00 ns, 712.9890 ns/op
WorkloadActual  98: 1048576 op, 574533338.15 ns, 547.9177 ns/op
WorkloadActual  99: 1048576 op, 720505041.78 ns, 687.1272 ns/op
WorkloadActual  100: 1048576 op, 808707933.70 ns, 771.2440 ns/op

// AfterActualRun
WorkloadResult   1: 1048576 op, 599987090.61 ns, 572.1923 ns/op
WorkloadResult   2: 1048576 op, 689887531.46 ns, 657.9280 ns/op
WorkloadResult   3: 1048576 op, 807927170.59 ns, 770.4994 ns/op
WorkloadResult   4: 1048576 op, 601036981.77 ns, 573.1935 ns/op
WorkloadResult   5: 1048576 op, 669993570.83 ns, 638.9557 ns/op
WorkloadResult   6: 1048576 op, 749896159.60 ns, 715.1567 ns/op
WorkloadResult   7: 1048576 op, 933424355.51 ns, 890.1828 ns/op
WorkloadResult   8: 1048576 op, 714265865.70 ns, 681.1770 ns/op
WorkloadResult   9: 1048576 op, 848096903.61 ns, 808.8082 ns/op
WorkloadResult  10: 1048576 op, 799945590.91 ns, 762.8876 ns/op
WorkloadResult  11: 1048576 op, 639905199.82 ns, 610.2612 ns/op
WorkloadResult  12: 1048576 op, 596893941.30 ns, 569.2424 ns/op
WorkloadResult  13: 1048576 op, 735501819.90 ns, 701.4292 ns/op
WorkloadResult  14: 1048576 op, 663228172.82 ns, 632.5037 ns/op
WorkloadResult  15: 1048576 op, 736547334.99 ns, 702.4263 ns/op
WorkloadResult  16: 1048576 op, 850811887.87 ns, 811.3974 ns/op
WorkloadResult  17: 1048576 op, 877329024.37 ns, 836.6862 ns/op
WorkloadResult  18: 1048576 op, 638850567.92 ns, 609.2554 ns/op
WorkloadResult  19: 1048576 op, 712407496.35 ns, 679.4047 ns/op
WorkloadResult  20: 1048576 op, 818288236.15 ns, 780.3805 ns/op
WorkloadResult  21: 1048576 op, 772653526.07 ns, 736.8598 ns/op
WorkloadResult  22: 1048576 op, 793878175.43 ns, 757.1012 ns/op
WorkloadResult  23: 1048576 op, 769654097.51 ns, 733.9993 ns/op
WorkloadResult  24: 1048576 op, 657236244.47 ns, 626.7893 ns/op
WorkloadResult  25: 1048576 op, 611214617.23 ns, 582.8997 ns/op
WorkloadResult  26: 1048576 op, 735707859.67 ns, 701.6257 ns/op
WorkloadResult  27: 1048576 op, 838613968.62 ns, 799.7646 ns/op
WorkloadResult  28: 1048576 op, 945599300.41 ns, 901.7938 ns/op
WorkloadResult  29: 1048576 op, 896929788.57 ns, 855.3789 ns/op
WorkloadResult  30: 1048576 op, 752203440.39 ns, 717.3571 ns/op
WorkloadResult  31: 1048576 op, 641468914.07 ns, 611.7524 ns/op
WorkloadResult  32: 1048576 op, 880209569.80 ns, 839.4333 ns/op
WorkloadResult  33: 1048576 op, 735952190.02 ns, 701.8587 ns/op
WorkloadResult  34: 1048576 op, 769818564.66 ns, 734.1562 ns/op
WorkloadResult  35: 1048576 op, 799154616.99 ns, 762.1332 ns/op
WorkloadResult  36: 1048576 op, 864960803.21 ns, 824.8909 ns/op
WorkloadResult  37: 1048576 op, 667028056.78 ns, 636.1275 ns/op
WorkloadResult  38: 1048576 op, 620353301.69 ns, 591.6150 ns/op
WorkloadResult  39: 1048576 op, 746199842.53 ns, 711.6316 ns/op
WorkloadResult  40: 1048576 op, 753260989.67 ns, 718.3657 ns/op
WorkloadResult  41: 1048576 op, 578138122.50 ns, 551.3555 ns/op
WorkloadResult  42: 1048576 op, 790475784.13 ns, 753.8565 ns/op
WorkloadResult  43: 1048576 op, 751366153.10 ns, 716.5586 ns/op
WorkloadResult  44: 1048576 op, 585051212.74 ns, 557.9483 ns/op
WorkloadResult  45: 1048576 op, 696134730.32 ns, 663.8858 ns/op
WorkloadResult  46: 1048576 op, 752704499.95 ns, 717.8349 ns/op
WorkloadResult  47: 1048576 op, 736186309.55 ns, 702.0820 ns/op
WorkloadResult  48: 1048576 op, 731967781.94 ns, 698.0589 ns/op
WorkloadResult  49: 1048576 op, 833439270.60 ns, 794.8296 ns/op
WorkloadResult  50: 1048576 op, 730214438.17 ns, 696.3868 ns/op
WorkloadResult  51: 1048576 op, 575518682.34 ns, 548.8574 ns/op
WorkloadResult  52: 1048576 op, 677044507.14 ns, 645.6800 ns/op
WorkloadResult  53: 1048576 op, 738869202.67 ns, 704.6406 ns/op
WorkloadResult  54: 1048576 op, 651868634.88 ns, 621.6704 ns/op
WorkloadResult  55: 1048576 op, 583011601.32 ns, 556.0032 ns/op
WorkloadResult  56: 1048576 op, 702302795.32 ns, 669.7681 ns/op
WorkloadResult  57: 1048576 op, 753555280.11 ns, 718.6463 ns/op
WorkloadResult  58: 1048576 op, 567398527.23 ns, 541.1134 ns/op
WorkloadResult  59: 1048576 op, 631557853.96 ns, 602.3005 ns/op
WorkloadResult  60: 1048576 op, 686220752.84 ns, 654.4311 ns/op
WorkloadResult  61: 1048576 op, 654984029.18 ns, 624.6414 ns/op
WorkloadResult  62: 1048576 op, 656301589.72 ns, 625.8980 ns/op
WorkloadResult  63: 1048576 op, 868376687.38 ns, 828.1485 ns/op
WorkloadResult  64: 1048576 op, 778963813.22 ns, 742.8778 ns/op
WorkloadResult  65: 1048576 op, 577366111.53 ns, 550.6192 ns/op
WorkloadResult  66: 1048576 op, 651267290.47 ns, 621.0969 ns/op
WorkloadResult  67: 1048576 op, 721814579.52 ns, 688.3760 ns/op
WorkloadResult  68: 1048576 op, 631334674.60 ns, 602.0877 ns/op
WorkloadResult  69: 1048576 op, 562750051.15 ns, 536.6803 ns/op
WorkloadResult  70: 1048576 op, 829657255.57 ns, 791.2228 ns/op
WorkloadResult  71: 1048576 op, 734774298.93 ns, 700.7354 ns/op
WorkloadResult  72: 1048576 op, 569935916.16 ns, 543.5332 ns/op
WorkloadResult  73: 1048576 op, 662367546.51 ns, 631.6829 ns/op
WorkloadResult  74: 1048576 op, 733636886.44 ns, 699.6507 ns/op
WorkloadResult  75: 1048576 op, 590831631.23 ns, 563.4610 ns/op
WorkloadResult  76: 1048576 op, 573733612.09 ns, 547.1550 ns/op
WorkloadResult  77: 1048576 op, 653721898.82 ns, 623.4378 ns/op
WorkloadResult  78: 1048576 op, 824783412.08 ns, 786.5748 ns/op
WorkloadResult  79: 1048576 op, 698708221.79 ns, 666.3401 ns/op
WorkloadResult  80: 1048576 op, 583756991.22 ns, 556.7140 ns/op
WorkloadResult  81: 1048576 op, 660923809.41 ns, 630.3061 ns/op
WorkloadResult  82: 1048576 op, 791333857.73 ns, 754.6748 ns/op
WorkloadResult  83: 1048576 op, 581930713.02 ns, 554.9724 ns/op
WorkloadResult  84: 1048576 op, 646305925.67 ns, 616.3654 ns/op
WorkloadResult  85: 1048576 op, 681116071.87 ns, 649.5629 ns/op
WorkloadResult  86: 1048576 op, 688232649.17 ns, 656.3498 ns/op
WorkloadResult  87: 1048576 op, 612871687.55 ns, 584.4800 ns/op
WorkloadResult  88: 1048576 op, 689341981.90 ns, 657.4077 ns/op
WorkloadResult  89: 1048576 op, 749799156.81 ns, 715.0642 ns/op
WorkloadResult  90: 1048576 op, 569620474.74 ns, 543.2324 ns/op
WorkloadResult  91: 1048576 op, 635278968.74 ns, 605.8492 ns/op
WorkloadResult  92: 1048576 op, 748574952.35 ns, 713.8967 ns/op
WorkloadResult  93: 1048576 op, 834838517.70 ns, 796.1641 ns/op
WorkloadResult  94: 1048576 op, 586241502.68 ns, 559.0835 ns/op
WorkloadResult  95: 1048576 op, 740908814.09 ns, 706.5857 ns/op
WorkloadResult  96: 1048576 op, 745474509.60 ns, 710.9399 ns/op
WorkloadResult  97: 1048576 op, 572384689.75 ns, 545.8686 ns/op
WorkloadResult  98: 1048576 op, 718356393.38 ns, 685.0780 ns/op
WorkloadResult  99: 1048576 op, 806559285.30 ns, 769.1949 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 677.2871 ns, StdErr = 9.0097 ns (1.33%); N = 99, StdDev = 89.6450 ns
Min = 536.6803 ns, Q1 = 609.2554 ns, Median = 681.1770 ns, Q3 = 734.1562 ns, Max = 901.7938 ns
IQR = 124.9008 ns, LowerFence = 421.9042 ns, UpperFence = 921.5074 ns
ConfidenceInterval = [646.7210 ns; 707.8531 ns] (CI 99.9%), Margin = 30.5661 ns (4.51% of Mean)
Skewness = 0.29, Kurtosis = 2.32, MValue = 3.6

// **************************
// Benchmark: ForEachVsFor.String: Core(Runtime=Core) [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.String(N: 100)" --job "Core" --benchmarkId 3 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 339509.79 ns, 339.5098 us/op
WorkloadJitting  1: 1 op, 628330.14 ns, 628.3301 us/op

OverheadJitting  2: 16 op, 289185.03 ns, 18.0741 us/op
WorkloadJitting  2: 16 op, 400045.37 ns, 25.0028 us/op

WorkloadPilot    1: 16 op, 51054.10 ns, 3.1909 us/op
WorkloadPilot    2: 32 op, 172489.93 ns, 5.3903 us/op
WorkloadPilot    3: 64 op, 367954.21 ns, 5.7493 us/op
WorkloadPilot    4: 128 op, 706369.98 ns, 5.5185 us/op
WorkloadPilot    5: 256 op, 998107.72 ns, 3.8989 us/op
WorkloadPilot    6: 512 op, 1592523.35 ns, 3.1104 us/op
WorkloadPilot    7: 1024 op, 2956397.24 ns, 2.8871 us/op
WorkloadPilot    8: 2048 op, 5523689.29 ns, 2.6971 us/op
WorkloadPilot    9: 4096 op, 10860301.75 ns, 2.6514 us/op
WorkloadPilot   10: 8192 op, 21722062.19 ns, 2.6516 us/op
WorkloadPilot   11: 16384 op, 53322363.99 ns, 3.2545 us/op
WorkloadPilot   12: 32768 op, 93250684.03 ns, 2.8458 us/op
WorkloadPilot   13: 65536 op, 179407035.77 ns, 2.7375 us/op
WorkloadPilot   14: 131072 op, 434652389.02 ns, 3.3161 us/op
WorkloadPilot   15: 262144 op, 961653627.81 ns, 3.6684 us/op

OverheadWarmup   1: 262144 op, 485013.98 ns, 1.8502 ns/op
OverheadWarmup   2: 262144 op, 477720.54 ns, 1.8224 ns/op
OverheadWarmup   3: 262144 op, 606814.48 ns, 2.3148 ns/op
OverheadWarmup   4: 262144 op, 1937503.21 ns, 7.3910 ns/op
OverheadWarmup   5: 262144 op, 483190.62 ns, 1.8432 ns/op
OverheadWarmup   6: 262144 op, 554666.36 ns, 2.1159 ns/op
OverheadWarmup   7: 262144 op, 664432.68 ns, 2.5346 ns/op
OverheadWarmup   8: 262144 op, 561959.81 ns, 2.1437 ns/op

OverheadActual   1: 262144 op, 567794.56 ns, 2.1660 ns/op
OverheadActual   2: 262144 op, 482825.95 ns, 1.8418 ns/op
OverheadActual   3: 262144 op, 483190.62 ns, 1.8432 ns/op
OverheadActual   4: 262144 op, 584204.81 ns, 2.2286 ns/op
OverheadActual   5: 262144 op, 575817.35 ns, 2.1966 ns/op
OverheadActual   6: 262144 op, 595874.32 ns, 2.2731 ns/op
OverheadActual   7: 262144 op, 576182.02 ns, 2.1980 ns/op
OverheadActual   8: 262144 op, 564147.84 ns, 2.1521 ns/op
OverheadActual   9: 262144 op, 577640.71 ns, 2.2035 ns/op
OverheadActual  10: 262144 op, 591498.25 ns, 2.2564 ns/op
OverheadActual  11: 262144 op, 590039.56 ns, 2.2508 ns/op
OverheadActual  12: 262144 op, 583475.46 ns, 2.2258 ns/op
OverheadActual  13: 262144 op, 557219.07 ns, 2.1256 ns/op
OverheadActual  14: 262144 op, 561959.81 ns, 2.1437 ns/op
OverheadActual  15: 262144 op, 570711.94 ns, 2.1771 ns/op
OverheadActual  16: 262144 op, 570711.94 ns, 2.1771 ns/op
OverheadActual  17: 262144 op, 482825.95 ns, 1.8418 ns/op
OverheadActual  18: 262144 op, 483190.62 ns, 1.8432 ns/op
OverheadActual  19: 262144 op, 497777.51 ns, 1.8989 ns/op
OverheadActual  20: 262144 op, 482825.95 ns, 1.8418 ns/op

WorkloadWarmup   1: 262144 op, 761305657.63 ns, 2.9042 us/op
WorkloadWarmup   2: 262144 op, 735705306.96 ns, 2.8065 us/op
WorkloadWarmup   3: 262144 op, 997327682.37 ns, 3.8045 us/op
WorkloadWarmup   4: 262144 op, 834811167.28 ns, 3.1846 us/op
WorkloadWarmup   5: 262144 op, 759197487.85 ns, 2.8961 us/op
WorkloadWarmup   6: 262144 op, 1006468190.19 ns, 3.8394 us/op
WorkloadWarmup   7: 262144 op, 763530157.84 ns, 2.9126 us/op

// BeforeActualRun
WorkloadActual   1: 262144 op, 750495680.64 ns, 2.8629 us/op
WorkloadActual   2: 262144 op, 1029363767.41 ns, 3.9267 us/op
WorkloadActual   3: 262144 op, 798244759.93 ns, 3.0451 us/op
WorkloadActual   4: 262144 op, 704843101.62 ns, 2.6888 us/op
WorkloadActual   5: 262144 op, 689983440.24 ns, 2.6321 us/op
WorkloadActual   6: 262144 op, 705923260.58 ns, 2.6929 us/op
WorkloadActual   7: 262144 op, 691000875.58 ns, 2.6360 us/op
WorkloadActual   8: 262144 op, 803386637.46 ns, 3.0647 us/op
WorkloadActual   9: 262144 op, 935535442.67 ns, 3.5688 us/op
WorkloadActual  10: 262144 op, 778710730.73 ns, 2.9705 us/op
WorkloadActual  11: 262144 op, 1022885731.07 ns, 3.9020 us/op
WorkloadActual  12: 262144 op, 960128933.49 ns, 3.6626 us/op
WorkloadActual  13: 262144 op, 720192517.73 ns, 2.7473 us/op
WorkloadActual  14: 262144 op, 699784734.02 ns, 2.6695 us/op
WorkloadActual  15: 262144 op, 715908349.13 ns, 2.7310 us/op
WorkloadActual  16: 262144 op, 1044449525.54 ns, 3.9843 us/op
WorkloadActual  17: 262144 op, 855115019.42 ns, 3.2620 us/op
WorkloadActual  18: 262144 op, 736169899.30 ns, 2.8083 us/op
WorkloadActual  19: 262144 op, 892133620.26 ns, 3.4032 us/op
WorkloadActual  20: 262144 op, 756461352.59 ns, 2.8857 us/op
WorkloadActual  21: 262144 op, 776528532.50 ns, 2.9622 us/op
WorkloadActual  22: 262144 op, 1016274224.72 ns, 3.8768 us/op
WorkloadActual  23: 262144 op, 1116920460.26 ns, 4.2607 us/op
WorkloadActual  24: 262144 op, 870691626.29 ns, 3.3214 us/op
WorkloadActual  25: 262144 op, 940740408.48 ns, 3.5886 us/op
WorkloadActual  26: 262144 op, 701225918.42 ns, 2.6750 us/op
WorkloadActual  27: 262144 op, 833503452.90 ns, 3.1796 us/op
WorkloadActual  28: 262144 op, 962063884.00 ns, 3.6700 us/op
WorkloadActual  29: 262144 op, 706701835.65 ns, 2.6959 us/op
WorkloadActual  30: 262144 op, 695706605.20 ns, 2.6539 us/op
WorkloadActual  31: 262144 op, 725778565.96 ns, 2.7686 us/op
WorkloadActual  32: 262144 op, 709637446.58 ns, 2.7071 us/op
WorkloadActual  33: 262144 op, 710666551.43 ns, 2.7110 us/op
WorkloadActual  34: 262144 op, 697877863.27 ns, 2.6622 us/op
WorkloadActual  35: 262144 op, 887574853.52 ns, 3.3858 us/op
WorkloadActual  36: 262144 op, 910968208.25 ns, 3.4751 us/op
WorkloadActual  37: 262144 op, 695250764.99 ns, 2.6522 us/op
WorkloadActual  38: 262144 op, 870023546.88 ns, 3.3189 us/op
WorkloadActual  39: 262144 op, 871788560.16 ns, 3.3256 us/op
WorkloadActual  40: 262144 op, 704643990.62 ns, 2.6880 us/op
WorkloadActual  41: 262144 op, 701517656.15 ns, 2.6761 us/op
WorkloadActual  42: 262144 op, 827188425.01 ns, 3.1555 us/op
WorkloadActual  43: 262144 op, 1012320813.77 ns, 3.8617 us/op
WorkloadActual  44: 262144 op, 698745053.68 ns, 2.6655 us/op
WorkloadActual  45: 262144 op, 844099367.33 ns, 3.2200 us/op
WorkloadActual  46: 262144 op, 1096423331.87 ns, 4.1825 us/op
WorkloadActual  47: 262144 op, 707647430.57 ns, 2.6995 us/op
WorkloadActual  48: 262144 op, 1048352247.06 ns, 3.9991 us/op
WorkloadActual  49: 262144 op, 879003234.28 ns, 3.3531 us/op
WorkloadActual  50: 262144 op, 735212634.87 ns, 2.8046 us/op
WorkloadActual  51: 262144 op, 1014333074.78 ns, 3.8694 us/op
WorkloadActual  52: 262144 op, 1144621687.27 ns, 4.3664 us/op
WorkloadActual  53: 262144 op, 977617151.84 ns, 3.7293 us/op
WorkloadActual  54: 262144 op, 1031594102.38 ns, 3.9352 us/op
WorkloadActual  55: 262144 op, 749396194.06 ns, 2.8587 us/op
WorkloadActual  56: 262144 op, 896273378.68 ns, 3.4190 us/op
WorkloadActual  57: 262144 op, 966012189.53 ns, 3.6850 us/op
WorkloadActual  58: 262144 op, 727706223.02 ns, 2.7760 us/op
WorkloadActual  59: 262144 op, 1041484376.17 ns, 3.9729 us/op
WorkloadActual  60: 262144 op, 926692142.66 ns, 3.5350 us/op
WorkloadActual  61: 262144 op, 720577246.86 ns, 2.7488 us/op
WorkloadActual  62: 262144 op, 905588199.79 ns, 3.4545 us/op
WorkloadActual  63: 262144 op, 849597164.89 ns, 3.2410 us/op
WorkloadActual  64: 262144 op, 705395579.95 ns, 2.6909 us/op
WorkloadActual  65: 262144 op, 705363124.13 ns, 2.6907 us/op
WorkloadActual  66: 262144 op, 703493449.94 ns, 2.6836 us/op
WorkloadActual  67: 262144 op, 698134957.15 ns, 2.6632 us/op
WorkloadActual  68: 262144 op, 700806180.76 ns, 2.6734 us/op
WorkloadActual  69: 262144 op, 699579423.59 ns, 2.6687 us/op
WorkloadActual  70: 262144 op, 690661730.46 ns, 2.6347 us/op
WorkloadActual  71: 262144 op, 715992953.08 ns, 2.7313 us/op
WorkloadActual  72: 262144 op, 891500549.38 ns, 3.4008 us/op
WorkloadActual  73: 262144 op, 882893921.61 ns, 3.3680 us/op
WorkloadActual  74: 262144 op, 698555788.82 ns, 2.6648 us/op
WorkloadActual  75: 262144 op, 900276749.71 ns, 3.4343 us/op
WorkloadActual  76: 262144 op, 846211548.51 ns, 3.2280 us/op
WorkloadActual  77: 262144 op, 688587839.86 ns, 2.6268 us/op
WorkloadActual  78: 262144 op, 715472565.90 ns, 2.7293 us/op
WorkloadActual  79: 262144 op, 696641624.63 ns, 2.6575 us/op
WorkloadActual  80: 262144 op, 706136593.79 ns, 2.6937 us/op
WorkloadActual  81: 262144 op, 694348930.73 ns, 2.6487 us/op
WorkloadActual  82: 262144 op, 708152866.20 ns, 2.7014 us/op
WorkloadActual  83: 262144 op, 702065393.74 ns, 2.6782 us/op
WorkloadActual  84: 262144 op, 944880531.58 ns, 3.6044 us/op
WorkloadActual  85: 262144 op, 912405016.58 ns, 3.4805 us/op
WorkloadActual  86: 262144 op, 880973922.66 ns, 3.3606 us/op
WorkloadActual  87: 262144 op, 962666322.42 ns, 3.6723 us/op
WorkloadActual  88: 262144 op, 827853222.37 ns, 3.1580 us/op
WorkloadActual  89: 262144 op, 807902008.21 ns, 3.0819 us/op
WorkloadActual  90: 262144 op, 975827705.53 ns, 3.7225 us/op
WorkloadActual  91: 262144 op, 777815460.57 ns, 2.9671 us/op
WorkloadActual  92: 262144 op, 802983310.05 ns, 3.0631 us/op
WorkloadActual  93: 262144 op, 946507698.78 ns, 3.6106 us/op
WorkloadActual  94: 262144 op, 742603445.64 ns, 2.8328 us/op
WorkloadActual  95: 262144 op, 849810133.44 ns, 3.2418 us/op
WorkloadActual  96: 262144 op, 968581304.94 ns, 3.6948 us/op
WorkloadActual  97: 262144 op, 943187358.71 ns, 3.5980 us/op
WorkloadActual  98: 262144 op, 1107866744.41 ns, 4.2262 us/op
WorkloadActual  99: 262144 op, 980061914.04 ns, 3.7386 us/op
WorkloadActual  100: 262144 op, 1000489754.72 ns, 3.8166 us/op

// AfterActualRun
WorkloadResult   1: 262144 op, 749926427.39 ns, 2.8607 us/op
WorkloadResult   2: 262144 op, 1028794514.16 ns, 3.9245 us/op
WorkloadResult   3: 262144 op, 797675506.68 ns, 3.0429 us/op
WorkloadResult   4: 262144 op, 704273848.37 ns, 2.6866 us/op
WorkloadResult   5: 262144 op, 689414186.99 ns, 2.6299 us/op
WorkloadResult   6: 262144 op, 705354007.33 ns, 2.6907 us/op
WorkloadResult   7: 262144 op, 690431622.33 ns, 2.6338 us/op
WorkloadResult   8: 262144 op, 802817384.21 ns, 3.0625 us/op
WorkloadResult   9: 262144 op, 934966189.42 ns, 3.5666 us/op
WorkloadResult  10: 262144 op, 778141477.48 ns, 2.9684 us/op
WorkloadResult  11: 262144 op, 1022316477.82 ns, 3.8998 us/op
WorkloadResult  12: 262144 op, 959559680.24 ns, 3.6604 us/op
WorkloadResult  13: 262144 op, 719623264.48 ns, 2.7451 us/op
WorkloadResult  14: 262144 op, 699215480.77 ns, 2.6673 us/op
WorkloadResult  15: 262144 op, 715339095.88 ns, 2.7288 us/op
WorkloadResult  16: 262144 op, 1043880272.29 ns, 3.9821 us/op
WorkloadResult  17: 262144 op, 854545766.17 ns, 3.2598 us/op
WorkloadResult  18: 262144 op, 735600646.05 ns, 2.8061 us/op
WorkloadResult  19: 262144 op, 891564367.01 ns, 3.4010 us/op
WorkloadResult  20: 262144 op, 755892099.34 ns, 2.8835 us/op
WorkloadResult  21: 262144 op, 775959279.25 ns, 2.9600 us/op
WorkloadResult  22: 262144 op, 1015704971.47 ns, 3.8746 us/op
WorkloadResult  23: 262144 op, 1116351207.01 ns, 4.2585 us/op
WorkloadResult  24: 262144 op, 870122373.04 ns, 3.3193 us/op
WorkloadResult  25: 262144 op, 940171155.23 ns, 3.5865 us/op
WorkloadResult  26: 262144 op, 700656665.17 ns, 2.6728 us/op
WorkloadResult  27: 262144 op, 832934199.65 ns, 3.1774 us/op
WorkloadResult  28: 262144 op, 961494630.75 ns, 3.6678 us/op
WorkloadResult  29: 262144 op, 706132582.40 ns, 2.6937 us/op
WorkloadResult  30: 262144 op, 695137351.95 ns, 2.6517 us/op
WorkloadResult  31: 262144 op, 725209312.71 ns, 2.7665 us/op
