// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 10 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\d0684ffb-09ca-45bf-9b84-a0a80b611984
// command took 2.88s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\d0684ffb-09ca-45bf-9b84-a0a80b611984
// command took 4.85s and exited with 0
// ***** Done, took 00:00:08 (8.16 sec)   *****
// Found 10 benchmarks:
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
//   ForEachVsFor.ListInsertion: Core(Runtime=Core) [N=10]
//   ForEachVsFor.DictionaryInsertion: Core(Runtime=Core) [N=10]
//   ForEachVsFor.While: Core(Runtime=Core) [N=10]
//   ForEachVsFor.For: Core(Runtime=Core) [N=10]
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=100]
//   ForEachVsFor.ListInsertion: Core(Runtime=Core) [N=100]
//   ForEachVsFor.DictionaryInsertion: Core(Runtime=Core) [N=100]
//   ForEachVsFor.While: Core(Runtime=Core) [N=100]
//   ForEachVsFor.For: Core(Runtime=Core) [N=100]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "d0684ffb-09ca-45bf-9b84-a0a80b611984.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.Foreach(N: 10)" --job "Core" --benchmarkId 0 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\d0684ffb-09ca-45bf-9b84-a0a80b611984\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

WorkloadActual  34: 2097152 op, 945817009.70 ns, 451.0007 ns/op
WorkloadActual  35: 2097152 op, 860775096.10 ns, 410.4496 ns/op
WorkloadActual  36: 2097152 op, 825740676.52 ns, 393.7438 ns/op
WorkloadActual  37: 2097152 op, 1033495503.05 ns, 492.8091 ns/op
WorkloadActual  38: 2097152 op, 906984164.84 ns, 432.4838 ns/op
WorkloadActual  39: 2097152 op, 711140625.25 ns, 339.0983 ns/op
WorkloadActual  40: 2097152 op, 971358648.15 ns, 463.1799 ns/op
WorkloadActual  41: 2097152 op, 1022235155.93 ns, 487.4397 ns/op
WorkloadActual  42: 2097152 op, 710698277.91 ns, 338.8873 ns/op
WorkloadActual  43: 2097152 op, 905678638.49 ns, 431.8612 ns/op
WorkloadActual  44: 2097152 op, 948013794.82 ns, 452.0482 ns/op
WorkloadActual  45: 2097152 op, 687322062.78 ns, 327.7407 ns/op
WorkloadActual  46: 2097152 op, 805233701.98 ns, 383.9654 ns/op
WorkloadActual  47: 2097152 op, 926102467.77 ns, 441.6001 ns/op
WorkloadActual  48: 2097152 op, 691493547.67 ns, 329.7298 ns/op
WorkloadActual  49: 2097152 op, 670223314.29 ns, 319.5874 ns/op
WorkloadActual  50: 2097152 op, 930688220.25 ns, 443.7867 ns/op
WorkloadActual  51: 2097152 op, 862974433.93 ns, 411.4983 ns/op
WorkloadActual  52: 2097152 op, 745485449.76 ns, 355.4752 ns/op
WorkloadActual  53: 2097152 op, 831555009.52 ns, 396.5163 ns/op
WorkloadActual  54: 2097152 op, 869158179.83 ns, 414.4469 ns/op
WorkloadActual  55: 2097152 op, 744131422.01 ns, 354.8295 ns/op
WorkloadActual  56: 2097152 op, 825999593.76 ns, 393.8673 ns/op
WorkloadActual  57: 2097152 op, 975389369.59 ns, 465.1019 ns/op
WorkloadActual  58: 2097152 op, 811528308.22 ns, 386.9669 ns/op
WorkloadActual  59: 2097152 op, 811115134.66 ns, 386.7698 ns/op
WorkloadActual  60: 2097152 op, 1006289865.51 ns, 479.8364 ns/op
WorkloadActual  61: 2097152 op, 816172043.58 ns, 389.1812 ns/op
WorkloadActual  62: 2097152 op, 734902663.53 ns, 350.4289 ns/op
WorkloadActual  63: 2097152 op, 909563126.39 ns, 433.7135 ns/op
WorkloadActual  64: 2097152 op, 826132334.42 ns, 393.9306 ns/op
WorkloadActual  65: 2097152 op, 708828968.39 ns, 337.9960 ns/op
WorkloadActual  66: 2097152 op, 901000988.63 ns, 429.6308 ns/op
WorkloadActual  67: 2097152 op, 848042932.12 ns, 404.3784 ns/op
WorkloadActual  68: 2097152 op, 689778859.15 ns, 328.9122 ns/op
WorkloadActual  69: 2097152 op, 957898598.53 ns, 456.7616 ns/op
WorkloadActual  70: 2097152 op, 1100787363.67 ns, 524.8963 ns/op
WorkloadActual  71: 2097152 op, 767196571.79 ns, 365.8278 ns/op
WorkloadActual  72: 2097152 op, 868459103.29 ns, 414.1136 ns/op
WorkloadActual  73: 2097152 op, 881794799.70 ns, 420.4725 ns/op
WorkloadActual  74: 2097152 op, 690607394.31 ns, 329.3073 ns/op
WorkloadActual  75: 2097152 op, 847595114.71 ns, 404.1648 ns/op
WorkloadActual  76: 2097152 op, 1038563352.12 ns, 495.2256 ns/op
WorkloadActual  77: 2097152 op, 865192370.04 ns, 412.5559 ns/op
WorkloadActual  78: 2097152 op, 849043227.87 ns, 404.8554 ns/op
WorkloadActual  79: 2097152 op, 809434360.65 ns, 385.9684 ns/op
WorkloadActual  80: 2097152 op, 839766332.66 ns, 400.4318 ns/op
WorkloadActual  81: 2097152 op, 1019354245.82 ns, 486.0660 ns/op
WorkloadActual  82: 2097152 op, 797135062.54 ns, 380.1036 ns/op
WorkloadActual  83: 2097152 op, 760292963.03 ns, 362.5359 ns/op
WorkloadActual  84: 2097152 op, 1024296283.01 ns, 488.4225 ns/op
WorkloadActual  85: 2097152 op, 814685275.16 ns, 388.4722 ns/op
WorkloadActual  86: 2097152 op, 894804479.20 ns, 426.6760 ns/op
WorkloadActual  87: 2097152 op, 1086482003.98 ns, 518.0750 ns/op
WorkloadActual  88: 2097152 op, 878464248.82 ns, 418.8844 ns/op
WorkloadActual  89: 2097152 op, 668439338.06 ns, 318.7367 ns/op
WorkloadActual  90: 2097152 op, 891776241.54 ns, 425.2320 ns/op
WorkloadActual  91: 2097152 op, 871810440.49 ns, 415.7116 ns/op
WorkloadActual  92: 2097152 op, 737741636.34 ns, 351.7826 ns/op
WorkloadActual  93: 2097152 op, 928865588.77 ns, 442.9176 ns/op
WorkloadActual  94: 2097152 op, 826356243.13 ns, 394.0374 ns/op
WorkloadActual  95: 2097152 op, 655832256.64 ns, 312.7252 ns/op
WorkloadActual  96: 2097152 op, 818755381.19 ns, 390.4130 ns/op
WorkloadActual  97: 2097152 op, 870252561.00 ns, 414.9688 ns/op
WorkloadActual  98: 2097152 op, 677830375.66 ns, 323.2147 ns/op
WorkloadActual  99: 2097152 op, 784279639.37 ns, 373.9737 ns/op
WorkloadActual  100: 2097152 op, 922622401.30 ns, 439.9406 ns/op

// AfterActualRun
WorkloadResult   1: 2097152 op, 676355641.42 ns, 322.5115 ns/op
WorkloadResult   2: 2097152 op, 809155386.44 ns, 385.8354 ns/op
WorkloadResult   3: 2097152 op, 794115941.68 ns, 378.6640 ns/op
WorkloadResult   4: 2097152 op, 979703441.30 ns, 467.1590 ns/op
WorkloadResult   5: 2097152 op, 827023228.52 ns, 394.3554 ns/op
WorkloadResult   6: 2097152 op, 808551489.34 ns, 385.5474 ns/op
WorkloadResult   7: 2097152 op, 960695634.04 ns, 458.0954 ns/op
WorkloadResult   8: 2097152 op, 866853816.42 ns, 413.3481 ns/op
WorkloadResult   9: 2097152 op, 774112579.40 ns, 369.1256 ns/op
WorkloadResult  10: 2097152 op, 991673805.12 ns, 472.8669 ns/op
WorkloadResult  11: 2097152 op, 937996250.44 ns, 447.2715 ns/op
WorkloadResult  12: 2097152 op, 704860241.22 ns, 336.1036 ns/op
WorkloadResult  13: 2097152 op, 940309365.98 ns, 448.3744 ns/op
WorkloadResult  14: 2097152 op, 987426103.74 ns, 470.8415 ns/op
WorkloadResult  15: 2097152 op, 857779314.26 ns, 409.0211 ns/op
WorkloadResult  16: 2097152 op, 938331748.83 ns, 447.4314 ns/op
WorkloadResult  17: 2097152 op, 951801279.93 ns, 453.8542 ns/op
WorkloadResult  18: 2097152 op, 824012130.45 ns, 392.9196 ns/op
WorkloadResult  19: 2097152 op, 979494484.15 ns, 467.0594 ns/op
WorkloadResult  20: 2097152 op, 894140046.51 ns, 426.3592 ns/op
WorkloadResult  21: 2097152 op, 725711466.28 ns, 346.0462 ns/op
WorkloadResult  22: 2097152 op, 1109765592.38 ns, 529.1775 ns/op
WorkloadResult  23: 2097152 op, 841916439.75 ns, 401.4570 ns/op
WorkloadResult  24: 2097152 op, 885547276.28 ns, 422.2618 ns/op
WorkloadResult  25: 2097152 op, 1042560159.06 ns, 497.1314 ns/op
WorkloadResult  26: 2097152 op, 762291731.17 ns, 363.4890 ns/op
WorkloadResult  27: 2097152 op, 824132472.27 ns, 392.9770 ns/op
WorkloadResult  28: 2097152 op, 1026460612.31 ns, 489.4546 ns/op
WorkloadResult  29: 2097152 op, 793234164.38 ns, 378.2435 ns/op
WorkloadResult  30: 2097152 op, 738202581.95 ns, 352.0024 ns/op
WorkloadResult  31: 2097152 op, 941824943.50 ns, 449.0971 ns/op
WorkloadResult  32: 2097152 op, 856783029.91 ns, 408.5460 ns/op
WorkloadResult  33: 2097152 op, 821748610.33 ns, 391.8403 ns/op
WorkloadResult  34: 2097152 op, 1029503436.85 ns, 490.9055 ns/op
WorkloadResult  35: 2097152 op, 902992098.65 ns, 430.5802 ns/op
WorkloadResult  36: 2097152 op, 707148559.05 ns, 337.1947 ns/op
WorkloadResult  37: 2097152 op, 967366581.95 ns, 461.2763 ns/op
WorkloadResult  38: 2097152 op, 1018243089.74 ns, 485.5361 ns/op
WorkloadResult  39: 2097152 op, 706706211.72 ns, 336.9838 ns/op
WorkloadResult  40: 2097152 op, 901686572.30 ns, 429.9577 ns/op
WorkloadResult  41: 2097152 op, 944021728.63 ns, 450.1446 ns/op
WorkloadResult  42: 2097152 op, 683329996.58 ns, 325.8371 ns/op
WorkloadResult  43: 2097152 op, 801241635.79 ns, 382.0618 ns/op
WorkloadResult  44: 2097152 op, 922110401.58 ns, 439.6965 ns/op
WorkloadResult  45: 2097152 op, 687501481.48 ns, 327.8263 ns/op
WorkloadResult  46: 2097152 op, 666231248.10 ns, 317.6838 ns/op
WorkloadResult  47: 2097152 op, 926696154.06 ns, 441.8832 ns/op
WorkloadResult  48: 2097152 op, 858982367.74 ns, 409.5947 ns/op
WorkloadResult  49: 2097152 op, 741493383.57 ns, 353.5716 ns/op
WorkloadResult  50: 2097152 op, 827562943.33 ns, 394.6128 ns/op
WorkloadResult  51: 2097152 op, 865166113.64 ns, 412.5434 ns/op
WorkloadResult  52: 2097152 op, 740139355.82 ns, 352.9259 ns/op
WorkloadResult  53: 2097152 op, 822007527.56 ns, 391.9637 ns/op
WorkloadResult  54: 2097152 op, 971397303.40 ns, 463.1983 ns/op
WorkloadResult  55: 2097152 op, 807536242.03 ns, 385.0633 ns/op
WorkloadResult  56: 2097152 op, 807123068.47 ns, 384.8663 ns/op
WorkloadResult  57: 2097152 op, 1002297799.31 ns, 477.9328 ns/op
WorkloadResult  58: 2097152 op, 812179977.38 ns, 387.2776 ns/op
WorkloadResult  59: 2097152 op, 730910597.34 ns, 348.5253 ns/op
WorkloadResult  60: 2097152 op, 905571060.20 ns, 431.8099 ns/op
WorkloadResult  61: 2097152 op, 822140268.23 ns, 392.0270 ns/op
WorkloadResult  62: 2097152 op, 704836902.20 ns, 336.0924 ns/op
WorkloadResult  63: 2097152 op, 897008922.43 ns, 427.7272 ns/op
WorkloadResult  64: 2097152 op, 844050865.93 ns, 402.4748 ns/op
WorkloadResult  65: 2097152 op, 685786792.96 ns, 327.0086 ns/op
WorkloadResult  66: 2097152 op, 953906532.34 ns, 454.8581 ns/op
WorkloadResult  67: 2097152 op, 1096795297.48 ns, 522.9928 ns/op
WorkloadResult  68: 2097152 op, 763204505.60 ns, 363.9243 ns/op
WorkloadResult  69: 2097152 op, 864467037.10 ns, 412.2100 ns/op
WorkloadResult  70: 2097152 op, 877802733.51 ns, 418.5690 ns/op
WorkloadResult  71: 2097152 op, 686615328.12 ns, 327.4037 ns/op
WorkloadResult  72: 2097152 op, 843603048.51 ns, 402.2613 ns/op
WorkloadResult  73: 2097152 op, 1034571285.93 ns, 493.3220 ns/op
WorkloadResult  74: 2097152 op, 861200303.84 ns, 410.6523 ns/op
WorkloadResult  75: 2097152 op, 845051161.68 ns, 402.9518 ns/op
WorkloadResult  76: 2097152 op, 805442294.46 ns, 384.0648 ns/op
WorkloadResult  77: 2097152 op, 835774266.47 ns, 398.5282 ns/op
WorkloadResult  78: 2097152 op, 1015362179.63 ns, 484.1624 ns/op
WorkloadResult  79: 2097152 op, 793142996.34 ns, 378.2001 ns/op
WorkloadResult  80: 2097152 op, 756300896.84 ns, 360.6324 ns/op
WorkloadResult  81: 2097152 op, 1020304216.81 ns, 486.5190 ns/op
WorkloadResult  82: 2097152 op, 810693208.97 ns, 386.5686 ns/op
WorkloadResult  83: 2097152 op, 890812413.00 ns, 424.7725 ns/op
WorkloadResult  84: 2097152 op, 1082489937.78 ns, 516.1714 ns/op
WorkloadResult  85: 2097152 op, 874472182.62 ns, 416.9808 ns/op
WorkloadResult  86: 2097152 op, 664447271.87 ns, 316.8331 ns/op
WorkloadResult  87: 2097152 op, 887784175.34 ns, 423.3285 ns/op
WorkloadResult  88: 2097152 op, 867818374.30 ns, 413.8080 ns/op
WorkloadResult  89: 2097152 op, 733749570.14 ns, 349.8791 ns/op
WorkloadResult  90: 2097152 op, 924873522.58 ns, 441.0141 ns/op
WorkloadResult  91: 2097152 op, 822364176.94 ns, 392.1338 ns/op
WorkloadResult  92: 2097152 op, 651840190.45 ns, 310.8216 ns/op
WorkloadResult  93: 2097152 op, 814763315.00 ns, 388.5094 ns/op
WorkloadResult  94: 2097152 op, 866260494.81 ns, 413.0652 ns/op
WorkloadResult  95: 2097152 op, 673838309.47 ns, 321.3111 ns/op
WorkloadResult  96: 2097152 op, 780287573.18 ns, 372.0701 ns/op
WorkloadResult  97: 2097152 op, 918630335.11 ns, 438.0371 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 407.5444 ns, StdErr = 5.2859 ns (1.30%); N = 97, StdDev = 52.0605 ns
Min = 310.8216 ns, Q1 = 375.1351 ns, Median = 402.9518 ns, Q3 = 447.3515 ns, Max = 529.1775 ns
IQR = 72.2164 ns, LowerFence = 266.8105 ns, UpperFence = 555.6760 ns
ConfidenceInterval = [389.5998 ns; 425.4890 ns] (CI 99.9%), Margin = 17.9446 ns (4.40% of Mean)
Skewness = 0.16, Kurtosis = 2.36, MValue = 2.86

// **************************
// Benchmark: ForEachVsFor.While: Core(Runtime=Core) [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "d0684ffb-09ca-45bf-9b84-a0a80b611984.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.While(N: 10)" --job "Core" --benchmarkId 3 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\d0684ffb-09ca-45bf-9b84-a0a80b611984\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 470791.77 ns, 470.7918 us/op
WorkloadJitting  1: 1 op, 439065.29 ns, 439.0653 us/op

OverheadJitting  2: 16 op, 297937.16 ns, 18.6211 us/op
WorkloadJitting  2: 16 op, 387646.51 ns, 24.2279 us/op

WorkloadPilot    1: 16 op, 2552.71 ns, 159.5441 ns/op
WorkloadPilot    2: 32 op, 1094.02 ns, 34.1880 ns/op
WorkloadPilot    3: 64 op, 1458.69 ns, 22.7920 ns/op
WorkloadPilot    4: 128 op, 2552.71 ns, 19.9430 ns/op
WorkloadPilot    5: 256 op, 4376.07 ns, 17.0940 ns/op
WorkloadPilot    6: 512 op, 9116.80 ns, 17.8063 ns/op
WorkloadPilot    7: 1024 op, 9846.15 ns, 9.6154 ns/op
WorkloadPilot    8: 2048 op, 21515.66 ns, 10.5057 ns/op
WorkloadPilot    9: 4096 op, 78769.19 ns, 19.2308 ns/op
WorkloadPilot   10: 8192 op, 80227.88 ns, 9.7934 ns/op
WorkloadPilot   11: 16384 op, 210780.51 ns, 12.8650 ns/op
WorkloadPilot   12: 32768 op, 352273.31 ns, 10.7505 ns/op
WorkloadPilot   13: 65536 op, 997743.04 ns, 15.2244 ns/op
WorkloadPilot   14: 131072 op, 1774494.76 ns, 13.5383 ns/op
WorkloadPilot   15: 262144 op, 2646425.90 ns, 10.0953 ns/op
WorkloadPilot   16: 524288 op, 5090458.75 ns, 9.7093 ns/op
WorkloadPilot   17: 1048576 op, 9867299.45 ns, 9.4102 ns/op
WorkloadPilot   18: 2097152 op, 19992422.11 ns, 9.5331 ns/op
WorkloadPilot   19: 4194304 op, 39885653.40 ns, 9.5095 ns/op
WorkloadPilot   20: 8388608 op, 82906758.07 ns, 9.8833 ns/op
WorkloadPilot   21: 16777216 op, 177773304.47 ns, 10.5961 ns/op
WorkloadPilot   22: 33554432 op, 405350251.20 ns, 12.0804 ns/op
WorkloadPilot   23: 67108864 op, 801717168.29 ns, 11.9465 ns/op

OverheadWarmup   1: 67108864 op, 136909600.32 ns, 2.0401 ns/op
OverheadWarmup   2: 67108864 op, 123144320.10 ns, 1.8350 ns/op
OverheadWarmup   3: 67108864 op, 120987648.92 ns, 1.8029 ns/op
OverheadWarmup   4: 67108864 op, 122882120.82 ns, 1.8311 ns/op
OverheadWarmup   5: 67108864 op, 121427808.22 ns, 1.8094 ns/op
OverheadWarmup   6: 67108864 op, 123119157.72 ns, 1.8346 ns/op
OverheadWarmup   7: 67108864 op, 122332559.86 ns, 1.8229 ns/op

OverheadActual   1: 67108864 op, 118258807.11 ns, 1.7622 ns/op
OverheadActual   2: 67108864 op, 121955853.52 ns, 1.8173 ns/op
OverheadActual   3: 67108864 op, 132746138.21 ns, 1.9781 ns/op
OverheadActual   4: 67108864 op, 140375079.91 ns, 2.0918 ns/op
OverheadActual   5: 67108864 op, 150748179.65 ns, 2.2463 ns/op
OverheadActual   6: 67108864 op, 159315787.50 ns, 2.3740 ns/op
OverheadActual   7: 67108864 op, 145349937.59 ns, 2.1659 ns/op
OverheadActual   8: 67108864 op, 154246115.06 ns, 2.2984 ns/op
OverheadActual   9: 67108864 op, 139469963.59 ns, 2.0783 ns/op
OverheadActual  10: 67108864 op, 162861130.29 ns, 2.4268 ns/op
OverheadActual  11: 67108864 op, 138362089.56 ns, 2.0618 ns/op
OverheadActual  12: 67108864 op, 128154550.98 ns, 1.9097 ns/op
OverheadActual  13: 67108864 op, 123471795.71 ns, 1.8399 ns/op
OverheadActual  14: 67108864 op, 127164466.05 ns, 1.8949 ns/op
OverheadActual  15: 67108864 op, 126253150.31 ns, 1.8813 ns/op
OverheadActual  16: 67108864 op, 121520070.28 ns, 1.8108 ns/op
OverheadActual  17: 67108864 op, 122745004.08 ns, 1.8290 ns/op
OverheadActual  18: 67108864 op, 121315124.52 ns, 1.8077 ns/op
OverheadActual  19: 67108864 op, 120143797.53 ns, 1.7903 ns/op
OverheadActual  20: 67108864 op, 123783225.74 ns, 1.8445 ns/op

WorkloadWarmup   1: 67108864 op, 626808728.36 ns, 9.3402 ns/op
WorkloadWarmup   2: 67108864 op, 617802419.89 ns, 9.2060 ns/op
WorkloadWarmup   3: 67108864 op, 667356991.08 ns, 9.9444 ns/op
WorkloadWarmup   4: 67108864 op, 773873354.46 ns, 11.5316 ns/op
WorkloadWarmup   5: 67108864 op, 692332658.33 ns, 10.3166 ns/op
WorkloadWarmup   6: 67108864 op, 617372836.08 ns, 9.1996 ns/op
WorkloadWarmup   7: 67108864 op, 797760475.30 ns, 11.8876 ns/op
WorkloadWarmup   8: 67108864 op, 761147389.91 ns, 11.3420 ns/op

// BeforeActualRun
WorkloadActual   1: 67108864 op, 621857209.70 ns, 9.2664 ns/op
WorkloadActual   2: 67108864 op, 744000869.38 ns, 11.0865 ns/op
WorkloadActual   3: 67108864 op, 832492581.66 ns, 12.4051 ns/op
WorkloadActual   4: 67108864 op, 879377023.25 ns, 13.1037 ns/op
WorkloadActual   5: 67108864 op, 791841116.71 ns, 11.7994 ns/op
WorkloadActual   6: 67108864 op, 762164825.25 ns, 11.3571 ns/op
WorkloadActual   7: 67108864 op, 639048220.24 ns, 9.5226 ns/op
WorkloadActual   8: 67108864 op, 852559396.89 ns, 12.7041 ns/op
WorkloadActual   9: 67108864 op, 785210647.41 ns, 11.7006 ns/op
WorkloadActual  10: 67108864 op, 629873068.56 ns, 9.3858 ns/op
WorkloadActual  11: 67108864 op, 661654247.76 ns, 9.8594 ns/op
WorkloadActual  12: 67108864 op, 779334684.81 ns, 11.6130 ns/op
WorkloadActual  13: 67108864 op, 707825755.26 ns, 10.5474 ns/op
WorkloadActual  14: 67108864 op, 622041004.47 ns, 9.2691 ns/op
WorkloadActual  15: 67108864 op, 630075826.28 ns, 9.3889 ns/op
WorkloadActual  16: 67108864 op, 643014030.03 ns, 9.5817 ns/op
WorkloadActual  17: 67108864 op, 612533271.78 ns, 9.1275 ns/op
WorkloadActual  18: 67108864 op, 644502986.48 ns, 9.6038 ns/op
WorkloadActual  19: 67108864 op, 623145596.46 ns, 9.2856 ns/op
WorkloadActual  20: 67108864 op, 666238176.87 ns, 9.9277 ns/op
WorkloadActual  21: 67108864 op, 609689558.23 ns, 9.0851 ns/op
WorkloadActual  22: 67108864 op, 624687795.04 ns, 9.3086 ns/op
WorkloadActual  23: 67108864 op, 620628629.17 ns, 9.2481 ns/op
WorkloadActual  24: 67108864 op, 624273892.14 ns, 9.3024 ns/op
WorkloadActual  25: 67108864 op, 631517740.02 ns, 9.4103 ns/op
WorkloadActual  26: 67108864 op, 610992167.21 ns, 9.1045 ns/op
WorkloadActual  27: 67108864 op, 632128930.57 ns, 9.4195 ns/op
WorkloadActual  28: 67108864 op, 617541314.62 ns, 9.2021 ns/op
WorkloadActual  29: 67108864 op, 675195619.27 ns, 10.0612 ns/op
WorkloadActual  30: 67108864 op, 944201147.33 ns, 14.0697 ns/op
WorkloadActual  31: 67108864 op, 685296673.57 ns, 10.2117 ns/op
WorkloadActual  32: 67108864 op, 621590269.67 ns, 9.2624 ns/op
WorkloadActual  33: 67108864 op, 991129349.58 ns, 14.7690 ns/op
WorkloadActual  34: 67108864 op, 690849901.30 ns, 10.2945 ns/op
WorkloadActual  35: 67108864 op, 642075363.88 ns, 9.5677 ns/op
WorkloadActual  36: 67108864 op, 635115230.93 ns, 9.4640 ns/op
WorkloadActual  37: 67108864 op, 622344411.71 ns, 9.2737 ns/op
WorkloadActual  38: 67108864 op, 671422356.37 ns, 10.0050 ns/op
WorkloadActual  39: 67108864 op, 795954983.41 ns, 11.8607 ns/op
WorkloadActual  40: 67108864 op, 683954680.00 ns, 10.1917 ns/op
WorkloadActual  41: 67108864 op, 624028832.44 ns, 9.2988 ns/op
WorkloadActual  42: 67108864 op, 779673100.58 ns, 11.6180 ns/op
WorkloadActual  43: 67108864 op, 761518626.18 ns, 11.3475 ns/op
WorkloadActual  44: 67108864 op, 623469060.67 ns, 9.2904 ns/op
WorkloadActual  45: 67108864 op, 632092463.36 ns, 9.4189 ns/op
WorkloadActual  46: 67108864 op, 735527711.62 ns, 10.9602 ns/op
WorkloadActual  47: 67108864 op, 795553844.03 ns, 11.8547 ns/op
WorkloadActual  48: 67108864 op, 628053719.13 ns, 9.3587 ns/op
WorkloadActual  49: 67108864 op, 671310402.02 ns, 10.0033 ns/op
WorkloadActual  50: 67108864 op, 800857636.00 ns, 11.9337 ns/op
WorkloadActual  51: 67108864 op, 684134098.71 ns, 10.1944 ns/op
WorkloadActual  52: 67108864 op, 618000801.55 ns, 9.2089 ns/op
WorkloadActual  53: 67108864 op, 621996149.79 ns, 9.2685 ns/op
WorkloadActual  54: 67108864 op, 616728460.37 ns, 9.1900 ns/op
WorkloadActual  55: 67108864 op, 764192767.17 ns, 11.3874 ns/op
WorkloadActual  56: 67108864 op, 725104287.12 ns, 10.8049 ns/op
WorkloadActual  57: 67108864 op, 621881642.73 ns, 9.2668 ns/op
WorkloadActual  58: 67108864 op, 628275439.80 ns, 9.3620 ns/op
WorkloadActual  59: 67108864 op, 617639776.11 ns, 9.2035 ns/op
WorkloadActual  60: 67108864 op, 631398492.23 ns, 9.4086 ns/op
WorkloadActual  61: 67108864 op, 612276542.57 ns, 9.1236 ns/op
WorkloadActual  62: 67108864 op, 632285374.93 ns, 9.4218 ns/op
WorkloadActual  63: 67108864 op, 620856549.28 ns, 9.2515 ns/op
WorkloadActual  64: 67108864 op, 622519454.35 ns, 9.2763 ns/op
WorkloadActual  65: 67108864 op, 624150997.62 ns, 9.3006 ns/op
WorkloadActual  66: 67108864 op, 617170443.03 ns, 9.1966 ns/op
WorkloadActual  67: 67108864 op, 619544458.82 ns, 9.2319 ns/op
WorkloadActual  68: 67108864 op, 617656915.70 ns, 9.2038 ns/op
WorkloadActual  69: 67108864 op, 633738593.51 ns, 9.4434 ns/op
WorkloadActual  70: 67108864 op, 611319278.14 ns, 9.1094 ns/op
WorkloadActual  71: 67108864 op, 615516654.76 ns, 9.1719 ns/op
WorkloadActual  72: 67108864 op, 635545179.42 ns, 9.4704 ns/op
WorkloadActual  73: 67108864 op, 612017625.34 ns, 9.1198 ns/op
WorkloadActual  74: 67108864 op, 776971244.51 ns, 11.5778 ns/op
WorkloadActual  75: 67108864 op, 800287653.40 ns, 11.9252 ns/op
WorkloadActual  76: 67108864 op, 619703820.56 ns, 9.2343 ns/op
WorkloadActual  77: 67108864 op, 684530497.35 ns, 10.2003 ns/op
WorkloadActual  78: 67108864 op, 790840820.96 ns, 11.7844 ns/op
WorkloadActual  79: 67108864 op, 684154520.35 ns, 10.1947 ns/op
WorkloadActual  80: 67108864 op, 630801159.22 ns, 9.3997 ns/op
WorkloadActual  81: 67108864 op, 622908559.55 ns, 9.2821 ns/op
WorkloadActual  82: 67108864 op, 633933328.45 ns, 9.4463 ns/op
WorkloadActual  83: 67108864 op, 665279818.42 ns, 9.9134 ns/op
WorkloadActual  84: 67108864 op, 770360467.50 ns, 11.4793 ns/op
WorkloadActual  85: 67108864 op, 676552929.07 ns, 10.0814 ns/op
WorkloadActual  86: 67108864 op, 629306003.34 ns, 9.3774 ns/op
WorkloadActual  87: 67108864 op, 757750104.02 ns, 11.2914 ns/op
WorkloadActual  88: 67108864 op, 733134732.87 ns, 10.9246 ns/op
WorkloadActual  89: 67108864 op, 659934089.15 ns, 9.8338 ns/op
WorkloadActual  90: 67108864 op, 735390594.89 ns, 10.9582 ns/op
WorkloadActual  91: 67108864 op, 848496584.30 ns, 12.6436 ns/op
WorkloadActual  92: 67108864 op, 625128319.02 ns, 9.3151 ns/op
WorkloadActual  93: 67108864 op, 696437408.22 ns, 10.3777 ns/op
WorkloadActual  94: 67108864 op, 789725288.81 ns, 11.7678 ns/op
