// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\b01e104f-d6e0-4494-9223-bfcc66b80240
// command took 3.42s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\b01e104f-d6e0-4494-9223-bfcc66b80240
// command took 5.84s and exited with 0
// ***** Done, took 00:00:09 (9.77 sec)   *****
// Found 6 benchmarks:
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
//   ForEachVsFor.For: Core(Runtime=Core) [N=10]
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=100]
//   ForEachVsFor.For: Core(Runtime=Core) [N=100]
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=1000]
//   ForEachVsFor.For: Core(Runtime=Core) [N=1000]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "b01e104f-d6e0-4494-9223-bfcc66b80240.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.Foreach(N: 10)" --job "Core" --benchmarkId 0 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\b01e104f-d6e0-4494-9223-bfcc66b80240\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

WorkloadActual  43: 2097152 op, 599115159.46 ns, 285.6804 ns/op
WorkloadActual  44: 2097152 op, 760174809.25 ns, 362.4796 ns/op
WorkloadActual  45: 2097152 op, 768000309.24 ns, 366.2111 ns/op
WorkloadActual  46: 2097152 op, 575514306.27 ns, 274.4266 ns/op
WorkloadActual  47: 2097152 op, 665319567.69 ns, 317.2491 ns/op
WorkloadActual  48: 2097152 op, 750775384.19 ns, 357.9976 ns/op
WorkloadActual  49: 2097152 op, 680525667.63 ns, 324.4999 ns/op
WorkloadActual  50: 2097152 op, 516906019.24 ns, 246.4800 ns/op
WorkloadActual  51: 2097152 op, 525192829.52 ns, 250.4315 ns/op
WorkloadActual  52: 2097152 op, 524611542.09 ns, 250.1543 ns/op
WorkloadActual  53: 2097152 op, 539565653.57 ns, 257.2850 ns/op
WorkloadActual  54: 2097152 op, 549341055.63 ns, 261.9462 ns/op
WorkloadActual  55: 2097152 op, 563011156.42 ns, 268.4646 ns/op
WorkloadActual  56: 2097152 op, 566776031.85 ns, 270.2599 ns/op
WorkloadActual  57: 2097152 op, 568357979.70 ns, 271.0142 ns/op
WorkloadActual  58: 2097152 op, 519422621.85 ns, 247.6800 ns/op
WorkloadActual  59: 2097152 op, 536087045.79 ns, 255.6262 ns/op
WorkloadActual  60: 2097152 op, 523246209.51 ns, 249.5032 ns/op
WorkloadActual  61: 2097152 op, 519610063.35 ns, 247.7694 ns/op
WorkloadActual  62: 2097152 op, 538036218.51 ns, 256.5557 ns/op
WorkloadActual  63: 2097152 op, 580000503.25 ns, 276.5658 ns/op
WorkloadActual  64: 2097152 op, 527204725.86 ns, 251.3908 ns/op
WorkloadActual  65: 2097152 op, 780760188.30 ns, 372.2955 ns/op
WorkloadActual  66: 2097152 op, 805871878.27 ns, 384.2697 ns/op
WorkloadActual  67: 2097152 op, 555246921.35 ns, 264.7624 ns/op
WorkloadActual  68: 2097152 op, 614084951.84 ns, 292.8185 ns/op
WorkloadActual  69: 2097152 op, 720775263.85 ns, 343.6924 ns/op
WorkloadActual  70: 2097152 op, 634292530.53 ns, 302.4542 ns/op
WorkloadActual  71: 2097152 op, 533974135.26 ns, 254.6187 ns/op
WorkloadActual  72: 2097152 op, 651549182.06 ns, 310.6829 ns/op
WorkloadActual  73: 2097152 op, 783850784.90 ns, 373.7692 ns/op
WorkloadActual  74: 2097152 op, 667469674.77 ns, 318.2743 ns/op
WorkloadActual  75: 2097152 op, 527854206.99 ns, 251.7005 ns/op
WorkloadActual  76: 2097152 op, 677651686.30 ns, 323.1295 ns/op
WorkloadActual  77: 2097152 op, 791279886.25 ns, 377.3117 ns/op
WorkloadActual  78: 2097152 op, 585500124.17 ns, 279.1882 ns/op
WorkloadActual  79: 2097152 op, 553803548.92 ns, 264.0741 ns/op
WorkloadActual  80: 2097152 op, 708528843.20 ns, 337.8529 ns/op
WorkloadActual  81: 2097152 op, 688284797.29 ns, 328.1998 ns/op
WorkloadActual  82: 2097152 op, 559895762.11 ns, 266.9791 ns/op
WorkloadActual  83: 2097152 op, 529317271.71 ns, 252.3981 ns/op
WorkloadActual  84: 2097152 op, 585614995.90 ns, 279.2430 ns/op
WorkloadActual  85: 2097152 op, 515219045.81 ns, 245.6756 ns/op
WorkloadActual  86: 2097152 op, 568037068.20 ns, 270.8612 ns/op
WorkloadActual  87: 2097152 op, 528620747.88 ns, 252.0660 ns/op
WorkloadActual  88: 2097152 op, 558564344.03 ns, 266.3442 ns/op
WorkloadActual  89: 2097152 op, 614677908.78 ns, 293.1013 ns/op
WorkloadActual  90: 2097152 op, 740450785.85 ns, 353.0744 ns/op
WorkloadActual  91: 2097152 op, 608710413.47 ns, 290.2557 ns/op
WorkloadActual  92: 2097152 op, 583862381.48 ns, 278.4073 ns/op
WorkloadActual  93: 2097152 op, 630747187.74 ns, 300.7637 ns/op
WorkloadActual  94: 2097152 op, 735209352.82 ns, 350.5751 ns/op
WorkloadActual  95: 2097152 op, 578058259.30 ns, 275.6397 ns/op
WorkloadActual  96: 2097152 op, 523696579.63 ns, 249.7180 ns/op
WorkloadActual  97: 2097152 op, 576737416.71 ns, 275.0098 ns/op
WorkloadActual  98: 2097152 op, 522814437.66 ns, 249.2974 ns/op
WorkloadActual  99: 2097152 op, 584482324.16 ns, 278.7029 ns/op
WorkloadActual  100: 2097152 op, 511125965.42 ns, 243.7239 ns/op

// AfterActualRun
WorkloadResult   1: 2097152 op, 538469813.71 ns, 256.7624 ns/op
WorkloadResult   2: 2097152 op, 530562262.48 ns, 252.9918 ns/op
WorkloadResult   3: 2097152 op, 515808356.03 ns, 245.9566 ns/op
WorkloadResult   4: 2097152 op, 531366364.61 ns, 253.3752 ns/op
WorkloadResult   5: 2097152 op, 524492294.29 ns, 250.0974 ns/op
WorkloadResult   6: 2097152 op, 609074720.96 ns, 290.4295 ns/op
WorkloadResult   7: 2097152 op, 806747091.47 ns, 384.6870 ns/op
WorkloadResult   8: 2097152 op, 563204797.34 ns, 268.5570 ns/op
WorkloadResult   9: 2097152 op, 580562827.73 ns, 276.8339 ns/op
WorkloadResult  10: 2097152 op, 693379996.78 ns, 330.6293 ns/op
WorkloadResult  11: 2097152 op, 712614630.14 ns, 339.8011 ns/op
WorkloadResult  12: 2097152 op, 516004914.32 ns, 246.0503 ns/op
WorkloadResult  13: 2097152 op, 518563818.91 ns, 247.2705 ns/op
WorkloadResult  14: 2097152 op, 567711780.62 ns, 270.7061 ns/op
WorkloadResult  15: 2097152 op, 542964762.82 ns, 258.9058 ns/op
WorkloadResult  16: 2097152 op, 523118938.92 ns, 249.4425 ns/op
WorkloadResult  17: 2097152 op, 700948402.90 ns, 334.2382 ns/op
WorkloadResult  18: 2097152 op, 714311449.72 ns, 340.6102 ns/op
WorkloadResult  19: 2097152 op, 525381729.71 ns, 250.5215 ns/op
WorkloadResult  20: 2097152 op, 548254697.25 ns, 261.4282 ns/op
WorkloadResult  21: 2097152 op, 720583810.96 ns, 343.6011 ns/op
WorkloadResult  22: 2097152 op, 676838102.70 ns, 322.7416 ns/op
WorkloadResult  23: 2097152 op, 539116742.14 ns, 257.0709 ns/op
WorkloadResult  24: 2097152 op, 590147141.57 ns, 281.4041 ns/op
WorkloadResult  25: 2097152 op, 750424569.57 ns, 357.8303 ns/op
WorkloadResult  26: 2097152 op, 668772648.42 ns, 318.8956 ns/op
WorkloadResult  27: 2097152 op, 547968794.27 ns, 261.2919 ns/op
WorkloadResult  28: 2097152 op, 717078946.78 ns, 341.9299 ns/op
WorkloadResult  29: 2097152 op, 749849116.89 ns, 357.5559 ns/op
WorkloadResult  30: 2097152 op, 588597284.87 ns, 280.6651 ns/op
WorkloadResult  31: 2097152 op, 516635067.82 ns, 246.3508 ns/op
WorkloadResult  32: 2097152 op, 627898733.46 ns, 299.4054 ns/op
WorkloadResult  33: 2097152 op, 522029663.16 ns, 248.9231 ns/op
WorkloadResult  34: 2097152 op, 572532017.30 ns, 273.0045 ns/op
WorkloadResult  35: 2097152 op, 538661631.27 ns, 256.8539 ns/op
WorkloadResult  36: 2097152 op, 526039233.62 ns, 250.8351 ns/op
WorkloadResult  37: 2097152 op, 542230313.08 ns, 258.5556 ns/op
WorkloadResult  38: 2097152 op, 532094614.92 ns, 253.7225 ns/op
WorkloadResult  39: 2097152 op, 540459829.72 ns, 257.7113 ns/op
WorkloadResult  40: 2097152 op, 578331763.42 ns, 275.7701 ns/op
WorkloadResult  41: 2097152 op, 543509218.37 ns, 259.1654 ns/op
WorkloadResult  42: 2097152 op, 539502565.29 ns, 257.2549 ns/op
WorkloadResult  43: 2097152 op, 594920335.54 ns, 283.6801 ns/op
WorkloadResult  44: 2097152 op, 755979985.33 ns, 360.4793 ns/op
WorkloadResult  45: 2097152 op, 763805485.33 ns, 364.2108 ns/op
WorkloadResult  46: 2097152 op, 571319482.36 ns, 272.4264 ns/op
WorkloadResult  47: 2097152 op, 661124743.77 ns, 315.2488 ns/op
WorkloadResult  48: 2097152 op, 746580560.28 ns, 355.9974 ns/op
WorkloadResult  49: 2097152 op, 676330843.72 ns, 322.4997 ns/op
WorkloadResult  50: 2097152 op, 512711195.33 ns, 244.4797 ns/op
WorkloadResult  51: 2097152 op, 520998005.61 ns, 248.4312 ns/op
WorkloadResult  52: 2097152 op, 520416718.18 ns, 248.1540 ns/op
WorkloadResult  53: 2097152 op, 535370829.65 ns, 255.2847 ns/op
WorkloadResult  54: 2097152 op, 545146231.71 ns, 259.9460 ns/op
WorkloadResult  55: 2097152 op, 558816332.50 ns, 266.4644 ns/op
WorkloadResult  56: 2097152 op, 562581207.93 ns, 268.2596 ns/op
WorkloadResult  57: 2097152 op, 564163155.79 ns, 269.0140 ns/op
WorkloadResult  58: 2097152 op, 515227797.94 ns, 245.6798 ns/op
WorkloadResult  59: 2097152 op, 531892221.87 ns, 253.6260 ns/op
WorkloadResult  60: 2097152 op, 519051385.59 ns, 247.5030 ns/op
WorkloadResult  61: 2097152 op, 515415239.43 ns, 245.7691 ns/op
WorkloadResult  62: 2097152 op, 533841394.59 ns, 254.5554 ns/op
WorkloadResult  63: 2097152 op, 575805679.33 ns, 274.5655 ns/op
WorkloadResult  64: 2097152 op, 523009901.94 ns, 249.3906 ns/op
WorkloadResult  65: 2097152 op, 776565364.39 ns, 370.2952 ns/op
WorkloadResult  66: 2097152 op, 801677054.35 ns, 382.2694 ns/op
WorkloadResult  67: 2097152 op, 551052097.43 ns, 262.7621 ns/op
WorkloadResult  68: 2097152 op, 609890127.92 ns, 290.8183 ns/op
WorkloadResult  69: 2097152 op, 716580439.93 ns, 341.6922 ns/op
WorkloadResult  70: 2097152 op, 630097706.61 ns, 300.4540 ns/op
WorkloadResult  71: 2097152 op, 529779311.35 ns, 252.6185 ns/op
WorkloadResult  72: 2097152 op, 647354358.14 ns, 308.6826 ns/op
WorkloadResult  73: 2097152 op, 779655960.99 ns, 371.7689 ns/op
WorkloadResult  74: 2097152 op, 663274850.86 ns, 316.2741 ns/op
WorkloadResult  75: 2097152 op, 523659383.07 ns, 249.7003 ns/op
WorkloadResult  76: 2097152 op, 673456862.38 ns, 321.1293 ns/op
WorkloadResult  77: 2097152 op, 787085062.34 ns, 375.3114 ns/op
WorkloadResult  78: 2097152 op, 581305300.25 ns, 277.1880 ns/op
WorkloadResult  79: 2097152 op, 549608725.00 ns, 262.0739 ns/op
WorkloadResult  80: 2097152 op, 704334019.28 ns, 335.8526 ns/op
WorkloadResult  81: 2097152 op, 684089973.38 ns, 326.1995 ns/op
WorkloadResult  82: 2097152 op, 555700938.19 ns, 264.9789 ns/op
WorkloadResult  83: 2097152 op, 525122447.80 ns, 250.3979 ns/op
WorkloadResult  84: 2097152 op, 581420171.99 ns, 277.2427 ns/op
WorkloadResult  85: 2097152 op, 511024221.89 ns, 243.6753 ns/op
WorkloadResult  86: 2097152 op, 563842244.28 ns, 268.8609 ns/op
WorkloadResult  87: 2097152 op, 524425923.96 ns, 250.0658 ns/op
WorkloadResult  88: 2097152 op, 554369520.12 ns, 264.3440 ns/op
WorkloadResult  89: 2097152 op, 610483084.86 ns, 291.1010 ns/op
WorkloadResult  90: 2097152 op, 736255961.93 ns, 351.0742 ns/op
WorkloadResult  91: 2097152 op, 604515589.55 ns, 288.2555 ns/op
WorkloadResult  92: 2097152 op, 579667557.56 ns, 276.4070 ns/op
WorkloadResult  93: 2097152 op, 626552363.82 ns, 298.7634 ns/op
WorkloadResult  94: 2097152 op, 731014528.90 ns, 348.5749 ns/op
WorkloadResult  95: 2097152 op, 573863435.38 ns, 273.6394 ns/op
WorkloadResult  96: 2097152 op, 519501755.71 ns, 247.7177 ns/op
WorkloadResult  97: 2097152 op, 572542592.80 ns, 273.0096 ns/op
WorkloadResult  98: 2097152 op, 518619613.75 ns, 247.2971 ns/op
WorkloadResult  99: 2097152 op, 580287500.24 ns, 276.7026 ns/op
WorkloadResult  100: 2097152 op, 506931141.51 ns, 241.7236 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 285.5442 ns, StdErr = 4.0570 ns (1.42%); N = 100, StdDev = 40.5700 ns
Min = 241.7236 ns, Q1 = 253.1835 ns, Median = 269.8600 ns, Q3 = 317.5849 ns, Max = 384.6870 ns
IQR = 64.4014 ns, LowerFence = 156.5815 ns, UpperFence = 414.1869 ns
ConfidenceInterval = [271.7848 ns; 299.3036 ns] (CI 99.9%), Margin = 13.7594 ns (4.82% of Mean)
Skewness = 0.92, Kurtosis = 2.51, MValue = 2.44

// **************************
// Benchmark: ForEachVsFor.For: Core(Runtime=Core) [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "b01e104f-d6e0-4494-9223-bfcc66b80240.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.For(N: 100)" --job "Core" --benchmarkId 3 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\b01e104f-d6e0-4494-9223-bfcc66b80240\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 380353.07 ns, 380.3531 us/op
WorkloadJitting  1: 1 op, 504341.60 ns, 504.3416 us/op

OverheadJitting  2: 16 op, 291008.39 ns, 18.1880 us/op
WorkloadJitting  2: 16 op, 354096.67 ns, 22.1310 us/op

WorkloadPilot    1: 16 op, 4011.39 ns, 250.7121 ns/op
WorkloadPilot    2: 32 op, 6564.10 ns, 205.1281 ns/op
WorkloadPilot    3: 64 op, 8752.13 ns, 136.7521 ns/op
WorkloadPilot    4: 128 op, 18598.28 ns, 145.2991 ns/op
WorkloadPilot    5: 256 op, 41937.30 ns, 163.8176 ns/op
WorkloadPilot    6: 512 op, 98826.16 ns, 193.0198 ns/op
WorkloadPilot    7: 1024 op, 187806.17 ns, 183.4045 ns/op
WorkloadPilot    8: 2048 op, 347167.90 ns, 169.5156 ns/op
WorkloadPilot    9: 4096 op, 753412.69 ns, 183.9386 ns/op
WorkloadPilot   10: 8192 op, 1526153.01 ns, 186.2980 ns/op
WorkloadPilot   11: 16384 op, 2338277.92 ns, 142.7172 ns/op
WorkloadPilot   12: 32768 op, 4211598.84 ns, 128.5278 ns/op
WorkloadPilot   13: 65536 op, 8888154.68 ns, 135.6225 ns/op
WorkloadPilot   14: 131072 op, 19675522.00 ns, 150.1123 ns/op
WorkloadPilot   15: 262144 op, 35207274.19 ns, 134.3051 ns/op
WorkloadPilot   16: 524288 op, 87648954.90 ns, 167.1771 ns/op
WorkloadPilot   17: 1048576 op, 137488699.72 ns, 131.1194 ns/op
WorkloadPilot   18: 2097152 op, 272466631.59 ns, 129.9222 ns/op
WorkloadPilot   19: 4194304 op, 749621196.79 ns, 178.7236 ns/op

OverheadWarmup   1: 4194304 op, 10737042.56 ns, 2.5599 ns/op
OverheadWarmup   2: 4194304 op, 10957304.55 ns, 2.6124 ns/op
OverheadWarmup   3: 4194304 op, 12499503.13 ns, 2.9801 ns/op
OverheadWarmup   4: 4194304 op, 9967219.62 ns, 2.3764 ns/op
OverheadWarmup   5: 4194304 op, 9591607.29 ns, 2.2868 ns/op
OverheadWarmup   6: 4194304 op, 7934536.97 ns, 1.8917 ns/op
OverheadWarmup   7: 4194304 op, 11001429.88 ns, 2.6229 ns/op
OverheadWarmup   8: 4194304 op, 12236209.83 ns, 2.9173 ns/op
OverheadWarmup   9: 4194304 op, 14176630.42 ns, 3.3800 ns/op
OverheadWarmup  10: 4194304 op, 8301761.84 ns, 1.9793 ns/op

OverheadActual   1: 4194304 op, 8722228.85 ns, 2.0795 ns/op
OverheadActual   2: 4194304 op, 9077419.54 ns, 2.1642 ns/op
OverheadActual   3: 4194304 op, 7891505.65 ns, 1.8815 ns/op
OverheadActual   4: 4194304 op, 8056337.47 ns, 1.9208 ns/op
OverheadActual   5: 4194304 op, 14034043.61 ns, 3.3460 ns/op
OverheadActual   6: 4194304 op, 17282543.25 ns, 4.1205 ns/op
OverheadActual   7: 4194304 op, 10549236.39 ns, 2.5151 ns/op
OverheadActual   8: 4194304 op, 10900051.02 ns, 2.5988 ns/op
OverheadActual   9: 4194304 op, 10461350.40 ns, 2.4942 ns/op
OverheadActual  10: 4194304 op, 12236574.50 ns, 2.9174 ns/op
OverheadActual  11: 4194304 op, 13659889.96 ns, 3.2568 ns/op
OverheadActual  12: 4194304 op, 10579139.51 ns, 2.5223 ns/op
OverheadActual  13: 4194304 op, 9738205.50 ns, 2.3218 ns/op
OverheadActual  14: 4194304 op, 9833020.26 ns, 2.3444 ns/op
OverheadActual  15: 4194304 op, 8596052.28 ns, 2.0495 ns/op
OverheadActual  16: 4194304 op, 12438967.55 ns, 2.9657 ns/op
OverheadActual  17: 4194304 op, 10899686.35 ns, 2.5987 ns/op
OverheadActual  18: 4194304 op, 10037601.35 ns, 2.3932 ns/op
OverheadActual  19: 4194304 op, 10265156.78 ns, 2.4474 ns/op
OverheadActual  20: 4194304 op, 10791014.04 ns, 2.5728 ns/op

WorkloadWarmup   1: 4194304 op, 719578409.80 ns, 171.5609 ns/op
WorkloadWarmup   2: 4194304 op, 585141286.76 ns, 139.5086 ns/op
WorkloadWarmup   3: 4194304 op, 608070778.49 ns, 144.9754 ns/op
WorkloadWarmup   4: 4194304 op, 650150299.63 ns, 155.0079 ns/op
WorkloadWarmup   5: 4194304 op, 598787319.18 ns, 142.7620 ns/op
WorkloadWarmup   6: 4194304 op, 539204263.46 ns, 128.5563 ns/op
WorkloadWarmup   7: 4194304 op, 553307959.44 ns, 131.9189 ns/op
WorkloadWarmup   8: 4194304 op, 550134946.93 ns, 131.1624 ns/op

// BeforeActualRun
WorkloadActual   1: 4194304 op, 561281516.34 ns, 133.8199 ns/op
WorkloadActual   2: 4194304 op, 567664373.24 ns, 135.3417 ns/op
WorkloadActual   3: 4194304 op, 536211763.67 ns, 127.8428 ns/op
WorkloadActual   4: 4194304 op, 616753622.74 ns, 147.0455 ns/op
WorkloadActual   5: 4194304 op, 708515350.33 ns, 168.9232 ns/op
WorkloadActual   6: 4194304 op, 580567933.14 ns, 138.4182 ns/op
WorkloadActual   7: 4194304 op, 577849666.82 ns, 137.7701 ns/op
WorkloadActual   8: 4194304 op, 650906629.70 ns, 155.1882 ns/op
WorkloadActual   9: 4194304 op, 658062591.60 ns, 156.8943 ns/op
WorkloadActual  10: 4194304 op, 582670632.84 ns, 138.9195 ns/op
WorkloadActual  11: 4194304 op, 586997103.41 ns, 139.9510 ns/op
WorkloadActual  12: 4194304 op, 722516938.11 ns, 172.2615 ns/op
WorkloadActual  13: 4194304 op, 650958048.48 ns, 155.2005 ns/op
WorkloadActual  14: 4194304 op, 569736075.81 ns, 135.8357 ns/op
WorkloadActual  15: 4194304 op, 561252342.56 ns, 133.8130 ns/op
WorkloadActual  16: 4194304 op, 724572230.43 ns, 172.7515 ns/op
WorkloadActual  17: 4194304 op, 638942829.98 ns, 152.3358 ns/op
WorkloadActual  18: 4194304 op, 583458689.39 ns, 139.1074 ns/op
WorkloadActual  19: 4194304 op, 643774371.50 ns, 153.4878 ns/op
WorkloadActual  20: 4194304 op, 634338114.55 ns, 151.2380 ns/op
WorkloadActual  21: 4194304 op, 692239666.92 ns, 165.0428 ns/op
WorkloadActual  22: 4194304 op, 534330419.97 ns, 127.3943 ns/op
WorkloadActual  23: 4194304 op, 561895988.93 ns, 133.9664 ns/op
WorkloadActual  24: 4194304 op, 550126194.80 ns, 131.1603 ns/op
WorkloadActual  25: 4194304 op, 571163038.00 ns, 136.1759 ns/op
WorkloadActual  26: 4194304 op, 556238464.96 ns, 132.6176 ns/op
WorkloadActual  27: 4194304 op, 575737850.31 ns, 137.2666 ns/op
WorkloadActual  28: 4194304 op, 558186179.00 ns, 133.0820 ns/op
WorkloadActual  29: 4194304 op, 537258372.78 ns, 128.0924 ns/op
WorkloadActual  30: 4194304 op, 575320665.35 ns, 137.1671 ns/op
WorkloadActual  31: 4194304 op, 667088592.36 ns, 159.0463 ns/op
WorkloadActual  32: 4194304 op, 636984905.13 ns, 151.8690 ns/op
WorkloadActual  33: 4194304 op, 614606433.04 ns, 146.5336 ns/op
WorkloadActual  34: 4194304 op, 540332194.46 ns, 128.8252 ns/op
WorkloadActual  35: 4194304 op, 624636011.60 ns, 148.9248 ns/op
WorkloadActual  36: 4194304 op, 712694128.67 ns, 169.9195 ns/op
WorkloadActual  37: 4194304 op, 629167063.25 ns, 150.0051 ns/op
WorkloadActual  38: 4194304 op, 557264287.76 ns, 132.8622 ns/op
WorkloadActual  39: 4194304 op, 655358547.50 ns, 156.2497 ns/op
WorkloadActual  40: 4194304 op, 785365268.40 ns, 187.2457 ns/op
WorkloadActual  41: 4194304 op, 557128994.39 ns, 132.8299 ns/op
WorkloadActual  42: 4194304 op, 581739989.48 ns, 138.6976 ns/op
WorkloadActual  43: 4194304 op, 573071367.44 ns, 136.6309 ns/op
WorkloadActual  44: 4194304 op, 561843111.47 ns, 133.9538 ns/op
WorkloadActual  45: 4194304 op, 542531896.96 ns, 129.3497 ns/op
WorkloadActual  46: 4194304 op, 576506214.56 ns, 137.4498 ns/op
WorkloadActual  47: 4194304 op, 571851174.37 ns, 136.3399 ns/op
WorkloadActual  48: 4194304 op, 587058003.66 ns, 139.9655 ns/op
WorkloadActual  49: 4194304 op, 574746306.69 ns, 137.0302 ns/op
WorkloadActual  50: 4194304 op, 699047002.23 ns, 166.6658 ns/op
WorkloadActual  51: 4194304 op, 658965884.55 ns, 157.1097 ns/op
WorkloadActual  52: 4194304 op, 558570178.79 ns, 133.1735 ns/op
WorkloadActual  53: 4194304 op, 633893214.51 ns, 151.1319 ns/op
WorkloadActual  54: 4194304 op, 708337390.31 ns, 168.8808 ns/op
WorkloadActual  55: 4194304 op, 676113863.78 ns, 161.1981 ns/op
WorkloadActual  56: 4194304 op, 569887414.76 ns, 135.8717 ns/op
WorkloadActual  57: 4194304 op, 641010885.83 ns, 152.8289 ns/op
WorkloadActual  58: 4194304 op, 718384108.46 ns, 171.2761 ns/op
WorkloadActual  59: 4194304 op, 623375704.59 ns, 148.6243 ns/op
WorkloadActual  60: 4194304 op, 544284146.72 ns, 129.7675 ns/op
WorkloadActual  61: 4194304 op, 565393195.00 ns, 134.8002 ns/op
WorkloadActual  62: 4194304 op, 544654288.96 ns, 129.8557 ns/op
WorkloadActual  63: 4194304 op, 563283201.85 ns, 134.2972 ns/op
WorkloadActual  64: 4194304 op, 690201514.19 ns, 164.5569 ns/op
WorkloadActual  65: 4194304 op, 724966805.72 ns, 172.8456 ns/op
WorkloadActual  66: 4194304 op, 617202898.85 ns, 147.1526 ns/op
WorkloadActual  67: 4194304 op, 541527954.49 ns, 129.1103 ns/op
WorkloadActual  68: 4194304 op, 642321517.59 ns, 153.1414 ns/op
WorkloadActual  69: 4194304 op, 726227112.72 ns, 173.1460 ns/op
WorkloadActual  70: 4194304 op, 604637754.73 ns, 144.1569 ns/op
WorkloadActual  71: 4194304 op, 609204544.25 ns, 145.2457 ns/op
WorkloadActual  72: 4194304 op, 577178305.36 ns, 137.6100 ns/op
WorkloadActual  73: 4194304 op, 605070255.92 ns, 144.2600 ns/op
WorkloadActual  74: 4194304 op, 627633616.79 ns, 149.6395 ns/op
WorkloadActual  75: 4194304 op, 688370495.25 ns, 164.1203 ns/op
WorkloadActual  76: 4194304 op, 568933797.05 ns, 135.6444 ns/op
WorkloadActual  77: 4194304 op, 605546882.44 ns, 144.3736 ns/op
WorkloadActual  78: 4194304 op, 573453908.54 ns, 136.7221 ns/op
WorkloadActual  79: 4194304 op, 628640841.31 ns, 149.8797 ns/op
WorkloadActual  80: 4194304 op, 578257734.97 ns, 137.8674 ns/op
WorkloadActual  81: 4194304 op, 665282006.46 ns, 158.6156 ns/op
WorkloadActual  82: 4194304 op, 773804431.42 ns, 184.4894 ns/op
WorkloadActual  83: 4194304 op, 733241946.49 ns, 174.8185 ns/op
WorkloadActual  84: 4194304 op, 620600914.09 ns, 147.9628 ns/op
WorkloadActual  85: 4194304 op, 589130800.25 ns, 140.4597 ns/op
WorkloadActual  86: 4194304 op, 719864312.78 ns, 171.6290 ns/op
WorkloadActual  87: 4194304 op, 722367787.19 ns, 172.2259 ns/op
WorkloadActual  88: 4194304 op, 659597132.07 ns, 157.2602 ns/op
WorkloadActual  89: 4194304 op, 588932418.59 ns, 140.4124 ns/op
WorkloadActual  90: 4194304 op, 720174648.79 ns, 171.7030 ns/op
WorkloadActual  91: 4194304 op, 697032553.19 ns, 166.1855 ns/op
WorkloadActual  92: 4194304 op, 672339871.54 ns, 160.2983 ns/op
WorkloadActual  93: 4194304 op, 675439584.94 ns, 161.0373 ns/op
WorkloadActual  94: 4194304 op, 753339394.18 ns, 179.6101 ns/op
WorkloadActual  95: 4194304 op, 740976643.11 ns, 176.6626 ns/op
WorkloadActual  96: 4194304 op, 687196980.22 ns, 163.8405 ns/op
WorkloadActual  97: 4194304 op, 618941291.06 ns, 147.5671 ns/op
WorkloadActual  98: 4194304 op, 765468755.07 ns, 182.5020 ns/op
WorkloadActual  99: 4194304 op, 706534086.45 ns, 168.4509 ns/op
WorkloadActual  100: 4194304 op, 653426879.04 ns, 155.7891 ns/op

// AfterActualRun
WorkloadResult   1: 4194304 op, 550776222.94 ns, 131.3153 ns/op
WorkloadResult   2: 4194304 op, 557159079.84 ns, 132.8371 ns/op
WorkloadResult   3: 4194304 op, 525706470.27 ns, 125.3382 ns/op
WorkloadResult   4: 4194304 op, 606248329.35 ns, 144.5409 ns/op
WorkloadResult   5: 4194304 op, 698010056.93 ns, 166.4186 ns/op
